"en_es_DEEPL"	"MatConf"
"154. A pesar de las pérdidas, el BOMVIC podría probablemente volver a operar de forma limitada en un plazo de dos semanas tras el regreso del personal."	0
"El Presidente (habla en francés): Tiene ahora la palabra el Embajador José Filipe Moraes Cabral, de Portugal, en su calidad de Presidente del Comité del Consejo de Seguridad establecido en virtud de la resolución 1970 (2011) relativa a la Jamahiriya Árabe Libia."	0
"Estas tropas están poco armadas, tienen escasa movilidad terrestre, carecen de capacidad aérea y reciben un apoyo logístico y financiero mínimo."	1
"En resumen, la violación es toda invasión física de naturaleza sexual perpetrada sin el consentimiento de la víctima, es decir, por la fuerza o mediante coacción, como la causada por el miedo a la violencia, la coacción, la detención o el aprovechamiento de un entorno coercitivo."	1
"También ha llegado el momento de que Belgrado abandone su postura negativa hacia la participación de los serbios de Kosovo."	0
"Las células, ramificaciones o grupos asociados deben ahora operar de forma autónoma y financiar sus actividades por sí mismos."	1
"13. Los patrones globales de suministro de armas pequeñas y ligeras han cambiado profundamente en las últimas décadas."	1
"Se celebrará el martes 24 de diciembre de 2013, a las 15.00 horas."	0
"Dado que la traducción es un requisito previo para el examen del informe exhaustivo, evidentemente este arreglo supone una amenaza grave y directa para la independencia del Defensor del Pueblo. Conclusiones"	0
"También deben suprimirse las inmunidades de que gozan actualmente otros funcionarios públicos, como los miembros de la policía, por violaciones de derechos humanos."	1
"Según los informes, se sigue violando el embargo de armas de las Naciones Unidas y ha aumentado la entrada de armas en el país."	1
"Animo a la UNOWA, la UNOCA, la CEDEAO, la CEEAC y la Comisión de la Cuenca del Lago Chad a que sigan reforzando la cooperación para hacer frente a las amenazas transfronterizas a la seguridad."	0
"En este clima de inseguridad generalizada, la libertad de opinión de los partidos políticos se ve amenazada o restringida."	0
"También cabe señalar que esta decisión de Rusia coincide con los actos de provocación de los separatistas y su intensa concentración militar."	1
"Varias operaciones de paz recientes han incorporado el análisis de la delincuencia transfronteriza a sus estructuras de planificación y análisis de misiones conjuntas, especialmente MINUSMA."	1
"Cada órgano está dirigido por un director a tiempo completo o permanente, común a ambas ramas."	0
"El General Moges concluyó su presentación advirtiendo de que, con la llegada de la estación seca, aumenta el riesgo de que se reanuden las hostilidades, y por ello UNISFA ha incrementado sus patrullas, pero subrayó que sin diálogo no será posible evitar que la situación se deteriore en algún momento."	0
"13. Esta situación complicó los esfuerzos hacia la paz y la reconciliación."	1
"Los supervivientes huyeron del pueblo y no enterraron a sus muertos."	1
"269. La Comisión ha tenido acceso a un gran número de informes de diversas fuentes que documentan amplias matanzas de civiles en todo Darfur, desde principios de 2003 hasta el momento de la publicación de este informe."	1
"De especial interés es la cooperación policial continuada a través del Centro Regional de Lucha contra la Delincuencia Transfronteriza de la Iniciativa de Cooperación de Europa Sudoriental y de la Secretaría del Convenio de Cooperación Policial para Europa Sudoriental, de reciente creación."	0
"Expresando su preocupación por las continuas amenazas que plantean la transferencia ilícita, la acumulación desestabilizadora y el uso indebido de armas pequeñas y ligeras para la seguridad del personal de mantenimiento de la paz de las Naciones Unidas y su eficacia en el cumplimiento de los mandatos de mantenimiento de la paz ..."	0
":: La suerte de Farhan Ahmad Al-Issa sigue siendo desconocida, sigue desaparecido."	0
"El homicidio intencionado de un combatiente detenido constituye un crimen de guerra."	1
"Las visitas a Fiyi de yates o aviones privados (por ejemplo, para repostar) pueden dar lugar a cuestiones en virtud del apartado 2, letra g), de la resolución. ¿Cómo aborda Fiyi estas cuestiones?"	0
"A pesar de los estrictos controles legales y operativos, en toda la región persisten artesanos y empresas familiares que fabrican armas pequeñas y ligeras."	1
"20. En Indonesia, muchos de los implicados en atentados anteriores han sido procesados con éxito y, en los últimos años, la JI se ha visto eclipsada por grupos como la JAT y Mujahidin Indonesia Timur (MIT) (no incluidos en la lista), dirigidos por un antiguo miembro de la JI y la JAT."	1
"Las grandes sumas, aunque no son críticas para el éxito de un ataque, ahora es menos probable que estén disponibles."	1
"69. Obviamente, el Gobierno de la República Democrática del Congo es responsable de regular la conducta empresarial en el país y, junto con sus socios internacionales, tendrá que tomar la iniciativa en la aplicación del pacto de gobernanza propuesto."	0
"También han estallado graves enfrentamientos entre facciones armadas en el campo de refugiados palestinos de Ain el-Hilweh, y una escuela del Organismo de Obras Públicas y Socorro de las Naciones Unidas para los Refugiados de Palestina en el Cercano Oriente ha sido alcanzada, causando daños materiales."	1
"Estas reuniones también servirán para examinar cuestiones generales de interés para el trabajo del Comité, con el objetivo tanto de fomentar un enfoque más creativo y dinámico de la labor de la Dirección Ejecutiva como de generar nuevas ideas sobre la manera en que la Organización podría hacer frente con mayor eficacia a la evolución de la amenaza terrorista."	0
"Se cerraron las escuelas que se negaron a registrarse o que tenían vínculos con organizaciones terroristas proscritas."	0
"3. Decide seguir ocupándose del asunto."	0
"22. Mientras continúan las operaciones conjuntas contra la Alianza de Patriotas por un Congo Libre y Soberano y la Defensa Nduma del Congo/Cheka (NDC/Cheka) en Kivu del Norte, la MONUSCO sigue desempeñando un papel en las zonas afectadas por el Ejército de Resistencia del Señor (LRA) en la provincia Oriental."	1
"Por lo tanto, acogemos con satisfacción el vivo y personal interés del Secretario General de las Naciones Unidas en el asunto y le expresamos nuestro pleno apoyo."	0
"Sin embargo, la información sobre el nivel de aplicación del Reglamento es escasa."	0
"14. Sin embargo, los organismos internacionales de derechos humanos y otros han expresado también su preocupación por la posibilidad de que algunas medidas destinadas a combatir la incitación hayan sido excesivas o se hayan extralimitado y hayan vulnerado los derechos humanos, incluidos los derechos a la libertad de expresión y a no sufrir discriminación. Esto podría ser contraproducente, ya que crea el riesgo de que ciertas comunidades se distancien de los esfuerzos nacionales e internacionales de lucha contra el terrorismo."	1
"Nombre del demandante: Adel Behbehani General Trading Co. W.L.L"	0
"26. Las FN, a menor escala, utilizan los recursos naturales bajo su control para financiar sus actividades militares, así como para obtener beneficios personales. El cacao de contrabando a Ghana y Togo transita por el norte y las unidades del FN extraen derechos de tránsito a lo largo de las carreteras que controlan. Además del algodón y los diamantes, de los que se habla más adelante, la madera, el oro, la caña de azúcar y la producción de café contribuyen a la economía del FN, de la que sus militares extraen beneficios."	1
"Anuncia que el Secretario General ha recibido la solicitud de admisión de Timor Oriental como miembro de las Naciones Unidas y espera con interés su examen por el Consejo."	0
"Por ejemplo, Burkina Faso concede importancia a la lucha contra el extremismo violento y trabaja para contrarrestar los intentos de reclutamiento de terroristas."	1
"En la mañana del 12 de marzo de 2012, grupos terroristas perpetraron otra horrible masacre en algunos distritos de la ciudad de Homs, que se saldó con la muerte de unos 45 civiles, por no hablar de las atrocidades que esos grupos han perpetrado en otras partes de Siria."	1
"Por tanto, los detenidos viven en una oscuridad casi total durante la mayor parte del día y de la noche, y durante periodos que pueden llegar a meses."	1
"El primero era una camioneta blanca en la que viajaban tres hombres de uniforme armados con fusiles M16. El segundo era un camión rojo que transportaba entre 15 y 20 hombres armados, algunos de uniforme y otros de paisano."	1
"Sin embargo, dado que el delito no era obra de individuos sino de un grupo sofisticado, parece muy probable que el fraude, la corrupción y el blanqueo de dinero también pudieran haber sido motivos para que los individuos participaran en la operación."	1
"A efectos de lo anterior, la residencia en un país nórdico durante un período agregado no inferior a 7 años equivale a la residencia en Dinamarca."	0
"41. No proliferación (29 de marzo de 2006; 12 de junio de 2012)."	0
"En el contexto de la posible imposición de sanciones por violación y otros actos de violencia sexual, el Consejo ha pedido a las misiones pertinentes de las Naciones Unidas y a los órganos de las Naciones Unidas que compartan toda la información pertinente con los comités de sanciones pertinentes del Consejo de Seguridad."	1
"66. El fortalecimiento de las instituciones del Estado de derecho de Haití, incluida la reforma de la Policía Nacional de Haití, es esencial para el mantenimiento efectivo de la estabilidad interna y la extensión de la autoridad del Estado."	0
"20. Surgieron otras dos cuestiones relacionadas con las operaciones aéreas."	0
"Además, la región militar 3 de Mijek también ha cumplido, en gran medida, sus obligaciones a este respecto, ya que sólo se han cometido cuatro violaciones de la libertad de circulación."	0
"31. Las alegaciones relativas a la presencia de manifestantes armados y elementos de grupos rebeldes dispuestos a atacar a las fuerzas de seguridad o a derrocar al Presidente no pudieron verificarse de forma independiente, ya que la Comisión no recibió pruebas creíbles o concluyentes a tal efecto."	1
"Además, cuando el uso de la violencia armada se convierte en un medio arraigado para resolver agravios y conflictos individuales y de grupo, se erosionan los mecanismos legales y pacíficos de resolución de disputas y no se puede defender el Estado de derecho."	1
"Las actividades terroristas de Boko Haram han empujado a unos 45.000 refugiados nigerianos y emigrantes retornados a Camerún, Chad y Níger, entre los que se encuentran presuntos insurgentes."	1
"Sin embargo, el flujo de inmigrantes y refugiados que atraviesan la región procedentes de zonas en conflicto de Oriente Medio y África sigue planteando un reto a las autoridades de inmigración."	1
"El informe tiene en cuenta tanto la reciente evolución de la amenaza terrorista mundial como la mayor comprensión general de las buenas prácticas antiterroristas por parte de los profesionales nacionales e internacionales."	0
"6 28/90/468 - Noviembre de 1990"	0
"Las personas que más experiencia operativa terrorista adquieren en la actualidad son aún más jóvenes, y se componen principalmente de individuos de edades comprendidas entre la adolescencia y los 30 años."	1
"(b) Reforzar la facilitación de asistencia técnica destinada a aumentar las capacidades de los Estados miembros en la lucha contra el terrorismo y garantizar que su prestación se ajuste a las necesidades de los países;"	0
"El objetivo a medio plazo sería el control de las zonas mineras y la eliminación de la amenaza de los grupos armados de Ituri y la restricción de la presencia de las FDLR en zonas seleccionadas con vistas al proceso de desarme, desmovilización, repatriación, reintegración y rehabilitación."	0
"Hasta ahora, ambas partes han mantenido sus posiciones con respecto a estos tres grupos."	0
"La mayoría de los Estados tienen poca capacidad para congelar sin demora fondos y activos vinculados al terrorismo."	1
"o El 6 de noviembre de 2014, las fuerzas del régimen lanzaron misiles contra la escuela Darat Izza de Alepo, hiriendo a 7 personas y destruyendo 3 aulas y todo el segundo piso."	1
"Situación del Gobierno Federal de Transición y de la oposición: refuerzo militar"	1
"En la práctica, la mayoría de las transferencias de este tipo de armas a Costa de Marfil no fueron declaradas."	1
"El Representante Especial Bangura, por su parte, consideró que para proporcionar una protección real a los civiles, deben establecerse la rendición de cuentas y el acceso a la justicia, rompiendo con la cultura de la negación."	0
"Sin embargo, la situación seguía siendo precaria para muchos otros, con una escalada de la gravedad -si no de la frecuencia- de los ataques por motivos étnicos."	1
"Reclamación reclasificada a pérdida de bienes tangibles, existencias y vehículos."	0
"29. La policía de la UNMIK se ha concentrado en actividades destinadas a garantizar que todos los agentes de policía de la UNMIK y los alumnos del Servicio de Policía de Kosovo tengan un conocimiento práctico de las normas internacionales de derechos humanos para el cumplimiento de la ley."	0
"Desarrollar directrices prácticas para incorporar la perspectiva de género en los procesos de reconstrucción sostenible en entornos de poscrisis y directrices exhaustivas de referencia sobre el terreno; abordar el género y la administración de tierras y propiedades en situaciones de posconflicto; desarrollar un conjunto de herramientas para proporcionar una base conceptual en cuestiones de género en relación con los programas de gobernanza en un entorno de posconflicto."	0
"Al-Qaeda y sus afiliados utilizan tanto componentes militares, cuando pueden conseguirlos, como componentes civiles para construir artefactos explosivos improvisados."	1
"Como es sabido, la decisión se tomó en 1996 en el contexto del agudo enfrentamiento entre las partes en el conflicto entre Georgia y Abjasia, que había continuado tras la sangrienta guerra de 1992-1993."	1
"Se cree que los terroristas de la región utilizan sobre todo armas convencionales."	1
"Caso Butare (acumulación) 24 de junio de 2011 A. S. Ntahobali"	0
"33. El 11 de febrero de 2013, el Organismo llevó a cabo una VID en el reactor IR-40 de Arak y observó que la instalación de las tuberías del circuito de refrigeración y del moderador estaba casi terminada."	0
"Sr. Churkin (Federación de Rusia) (habla en ruso): Nos complace darle la bienvenida, señor Presidente, al Salón del Consejo de Seguridad."	0
"184. La mayoría de los informes señalan un patrón de ataques indiscriminados contra civiles en aldeas y comunidades de los tres estados de Darfur a partir de principios de 2003."	1
"6. Los conflictos armados contemporáneos son la principal causa de que las personas huyan de sus hogares, y actualmente son la causa más común de inseguridad alimentaria."	1
"A este respecto, la Dirección organizó, en cooperación con el Centro Internacional de Lucha contra el Terrorismo, y con el apoyo de los Países Bajos, su segundo taller sobre la aplicación de la resolución 1624 (2005) en julio de 2012 en Rabat."	0
"Estas alianzas les permiten participar en esfuerzos más amplios destinados a desestabilizar el continente africano."	1
"7. En el Norte de África y en la región del Sahel-Sáhara ha aumentado el impacto de los grupos armados, entre ellos Al Qaeda en el Magreb Islámico, con ideologías extremistas."	1
"(a) Seguir mejorando su cooperación con las organizaciones internacionales, regionales y subregionales y desarrollar formas de operar con esas organizaciones caso por caso, reflejando la variación en la capacidad y el mandato de cada organización, incluidos los intercambios a nivel de trabajo, las sesiones informativas para y desde el Comité y la mejora de los acuerdos de intercambio de información;"	0
"Además, los salad bars eran frecuentados por numerosos viajeros que utilizaban la autopista adyacente, y es probable que sus enfermedades no se incluyeran en los totales registrados."	0
"Los recursos naturales de África Austral, la delincuencia transfronteriza y la disponibilidad de armas ligeras en el contexto de conflictos pasados hacen que la subregión sea potencialmente vulnerable a los blanqueadores de dinero, delincuentes internacionales, narcotraficantes y grupos terroristas."	1
"En Ammán, el 9 de noviembre de 2005, terroristas suicidas atacaron tres hoteles, matando a 60 personas e hiriendo al menos a 115."	1
"El LRA ha llevado a cabo una larga y cruel insurgencia en el norte de Uganda que ha causado la muerte, el secuestro y el desplazamiento de miles de civiles inocentes en Uganda, Sudán y la República Democrática del Congo."	1
"El resultado es que el detenido se convierte en un detenido incomunicado, cuya detención a veces supera los 12 meses, sin cargos, sin acceso a un abogado, sin comparecencia ante un tribunal y sin permiso para recibir visitas."	1
"Entre las carreteras cerradas se encuentran la vital carretera comercial Abu Surug-Geneina y la carretera a Um Kher."	0
"Además, la Sra. Bellamy presentó a tres niños delegados en el Foro de la Infancia -Wilmot, de Liberia; Eliza, de Bosnia y Herzegovina; y José, de Timor Oriental- que ofrecieron relatos personales en los que describían las experiencias de niños atrapados en conflictos armados y hacían un llamamiento para que se ponga fin a la guerra."	0
"Lucha contra el extremismo violento y la incitación a cometer actos terroristas"	1
"Según funcionarios afganos, en 2010 el número de muertes anuales causadas por actividades insurgentes fue más de un 50% superior al del año anterior y las víctimas civiles aumentaron en un tercio."	1
"Es crucial que los casos de violencia doméstica y agresión sexual sean procesados formalmente de acuerdo con el nuevo Código Penal."	0
"11. También durante esas consultas oficiosas, dos representantes de la Misión de Estabilización de las Naciones Unidas en la República Democrática del Congo informaron al Comité por videoconferencia acerca del mandato de supervisión de sanciones de la Misión y, en particular, del rastreo y marcado de armas, atendiendo a una solicitud del Comité."	0
"64. Derribo de dos aviones civiles el 24 de febrero de 1996."	0
"107. Una segunda categoría incluye a las milicias que se organizan en estructuras paramilitares y en paralelo a las fuerzas regulares, entre ellas los grupos conocidos como \"la fuerza de ataque\", los muyahidines o los fursan (los jinetes)."	1
"Sin embargo, el Consejo de Seguridad y el Comité han introducido a lo largo de los años numerosos cambios en sus procedimientos que mejoran la transparencia y reconocen las normas básicas de imparcialidad que podrían aplicarse si sus decisiones fueran judiciales."	0
"Los miembros del Consejo se mostraron preocupados por las noticias de una ofensiva de las fuerzas armadas del Congo en la provincia de Ecuador, y pidieron el cese inmediato de los combates y la moderación de todas las partes."	1
":: A 9 de junio de 2014, había 36 casos confirmados de poliomielitis."	0
"65. 65. Denuncia de Cuba (17 de septiembre de 1973; 18 de septiembre de 1973)."	0
"Casi la mitad de esas personas siguen desaparecidas y se teme que muchas hayan muerto."	1
"Dado que Al-Qaida y sus asociados utilizarán cualquier tipo de explosivo disponible para llevar a cabo atentados, el Equipo recomienda que el Comité aliente a los Estados Miembros a aplicar la expresión \"armas y material conexo de todo tipo\" en el marco del embargo de armas contra Al-Qaida a todos los tipos de explosivos, ya sean militares, civiles o improvisados, pero también a las materias primas y los componentes que puedan utilizarse para fabricar artefactos explosivos improvisados o armas no convencionales, incluidos, entre otros, los componentes químicos, el cordón detonante, los fertilizantes y los venenos."	1
"A pesar de los notables progresos realizados, el complejo entorno político, económico y de seguridad sigue planteando formidables desafíos a los dirigentes electos encargados de la normalización de nuestro país."	0
"60. Otro aspecto potencialmente problemático de la disposición sobre exenciones por motivos humanitarios es que, dado que no se permite que un particular o una entidad presenten una petición directamente al Comité, es el Estado de residencia de la parte incluida en la lista el que determina si el Comité recibe alguna vez una petición en virtud de la resolución 1452 (2002)."	0
"B. Fuerzas Armadas de la República de Sierra Leona"	0
"En segundo lugar, se ha producido una destrucción a gran escala de aldeas en los tres estados de Darfur."	1
"71. Aunque puede pasar algún tiempo antes de que el Tratado sobre el Comercio de Armas entre en vigor, podría ser una herramienta útil para seguir avanzando en la aplicación del régimen de sanciones del Comité 1267."	0
"Se formó a un total de 179 policías nacionales (59 mujeres) y 93 policías de la UNMIT (12 mujeres)."	1
"Eritrea y Etiopía (15 de marzo de 2001)"	0
":: Examinar cómo el número sin precedentes de crisis violentas está repercutiendo en los desplazamientos y en los derechos y la protección de las mujeres y las niñas, observando en particular cómo la amenaza constante del extremismo violento está contribuyendo a los desplazamientos y a los graves abusos que sufren las mujeres y las niñas."	1
"La Declaración recordó que la ISP se basa en los esfuerzos de la comunidad internacional para prevenir la proliferación de ADM, sus sistemas vectores o materiales conexos y complementa los tratados y regímenes existentes."	0
"En el ámbito de las operaciones de combate, el principio de proporcionalidad sigue siendo una norma en gran medida subjetiva, basada en un equilibrio entre la expectativa y la anticipación de un beneficio militar y la pérdida real de vidas civiles o la destrucción de bienes de carácter civil."	1
"Los janjaweed, a caballo y en camello, empezaron a perseguir a los aldeanos, mientras las fuerzas militares permanecían al pie de la montaña. Bombardearon partes de la montaña con morteros y ametrallaron a la gente."	1
"Sin embargo, aumentar el carácter inclusivo del proceso de paz con respecto a las partes beligerantes sigue siendo un elemento importante para una solución duradera del conflicto."	0
"5. Pide al Grupo de Supervisión que informe al Comité establecido en virtud de la resolución 1267 (1999), incluso mediante sesiones informativas de expertos del mecanismo de supervisión, acerca de la labor del mecanismo de supervisión según lo establecido en el párrafo 3 supra, y pide también al Equipo de apoyo para la aplicación de las sanciones que informe al Grupo de Supervisión al menos una vez al mes;"	0
"Sólo en este último aspecto puede estar implicada una función cuasi judicial."	0
"También informó de que el mecanismo de verificación había cancelado varias misiones debido a la resistencia presentada por las fuerzas de Sudán del Sur."	1
"41. Como se describe con cierto detalle más adelante, todas las pruebas disponibles sugieren que el tiroteo inicial que dio comienzo a las matanzas indiscriminadas en la mañana del 25 de marzo fue el resultado de una acción coordinada de las fuerzas de seguridad."	1
"(a) un Grupo de Supervisión en Nueva York de hasta cinco expertos, incluido un Presidente, para supervisar la aplicación de todas las medidas impuestas por las resoluciones 1267 (1999) y 1333 (2000), incluso en los ámbitos de los embargos de armas, la lucha contra el terrorismo y la legislación conexa y, habida cuenta de la relación existente entre la compra de armas y la financiación del terrorismo, el blanqueo de dinero, las transacciones financieras y el tráfico de drogas; y"	0
"A este respecto, me gustaría subrayar una vez más que, a diferencia de otras situaciones bien conocidas que implican reivindicaciones territoriales infundadas e ilegítimas, incluidas aquellas bajo el pretexto inventado de la atención a grupos étnicos minoritarios, se ha reconocido el derecho a la autodeterminación y a la condición de Estado del pueblo de Palestina."	0
"Así, cuando ningún Estado se oponga o presente una solicitud de exclusión de la lista o cuando la información presentada sea insuficiente o contradictoria, el asunto podría remitirse a la Oficina."	0
"Eventualmente, y una vez que las condiciones se consideren apropiadas, dichas fundaciones y empresas deberían aunar esfuerzos con los gobiernos afectados para coordinar esfuerzos con el fin de adoptar un plan coherente para el desarrollo del país, la creación de medios de vida para la población y el avance de la situación de los derechos humanos."	0
"Se espera que las oficinas locales estén operativas en junio."	0
"12. En resumen, aunque los ataques a civiles por parte de las milicias no se produjeron a la escala masiva o sistemática observada en los meses anteriores al comunicado conjunto, estos ataques han continuado y se han intensificado últimamente."	1
"En algunas partes de la región, el gobierno de Afganistán tiene pocas herramientas para hacer cumplir la ley y el orden, y los informes sobre corrupción entre los funcionarios son elevados."	0
"En las siguientes secciones se describen las conclusiones fácticas de la Comisión en relación con las pautas de los ataques contra civiles en los tres estados de Darfur."	1
"La comisión internacional estaría compuesta por un grupo de tres personalidades eminentes con la experiencia adecuada y reputación de probidad e imparcialidad."	0
"En julio de 2013 se hundió por el mal tiempo cerca de la costa somalí tras un fallo mecánico, y desde entonces los piratas retienen en tierra a los tripulantes supervivientes."	1
"Exceso (déficit) neto de los ingresos sobre los gastos"	0
"5. Señala que dichos medios de financiación o apoyo incluyen, entre otros, la utilización del producto del delito, incluidos el cultivo, la producción y el tráfico ilícitos de estupefacientes y sus precursores;"	1
"La mejor manera de lograrlo es concienciando a la población sobre las oportunidades que ofrecen los nuevos métodos de pago para mover dinero sin ser detectado y más allá de los controles gubernamentales."	0
"DECLARACIÓN DEL SR. MILAN MILUTINOVIC, PRESIDENTE DE LA REPÚBLICA DE SERBIA"	0
"Los resultados de la revisión, incluidas las cuestiones significativas identificadas, se registraron en la base de datos de reclamaciones."	0
"También detuvieron a 15 pilotos y técnicos de la FACI, todos ellos procedentes de la Federación Rusa, Ucrania y Bielorrusia."	1
"Ley sobre el producto del delito CAP 143"	0
"6. Recuerda su decisión, contenida en la resolución 1373 (2001), de que todos los Estados miembros velen por que toda persona que participe en la financiación, planificación, preparación o comisión de actos de terrorismo o preste apoyo a actos de terrorismo sea llevada ante la justicia, y decide que todos los Estados velen por que sus leyes y reglamentos internos tipifiquen delitos penales graves suficientes para permitir el enjuiciamiento y la imposición de penas que reflejen debidamente la gravedad del delito:"	1
"En un caso, un civil fue capturado por los Janjaweed tras un ataque a su aldea, permaneció cautivo en un campamento de los Janjaweed y posteriormente fue trasladado a un campamento militar de la zona."	1
"El presidente Al-Bashir tomó represalias diplomáticas contra la decisión keniana y amenazó con sanciones económicas y comerciales."	0
"412. El secuestro de personas durante los ataques de los Janjaweed y su detención en campamentos operados por los Janjaweed, con el apoyo y la complicidad de las fuerzas armadas del Gobierno, equivalen a violaciones graves de los derechos humanos y a desapariciones forzadas."	1
"Esta enmienda, que se ajusta al artículo 5 del Convenio del Consejo de Europa para la Prevención del Terrorismo, impondría a los infractores una pena de 30 años de prisión."	1
"Aunque en la mayoría de los incidentes las fuerzas gubernamentales pueden no haber participado directamente en la destrucción, su complicidad en los ataques durante los cuales se llevó a cabo la destrucción y su presencia en el lugar de los hechos son suficientes para hacerlas corresponsables."	1
"20. La situación entre Eritrea y Etiopía (26 de junio de 1998; 30 de julio de 2008)."	0
"El coronel Lere envió corredores para comunicar la orden a los soldados que no estaban al alcance del oído."	1
"Se calcula que más de medio millón de niños se han visto afectados por el actual conflicto en Sudán del Sur."	0
"Esto llevó al Consejo de Seguridad a determinar, en su resolución 1556 (2004), que el conflicto de Sudán constituía una amenaza para la paz y la seguridad internacionales y para la estabilidad de la región, y a pedir al Gobierno, en virtud del capítulo VII de la Carta de las Naciones Unidas, que cumpliera inmediatamente los compromisos contraídos en el comunicado conjunto."	0
"V. Actividades de las Naciones Unidas y de la comunidad internacional"	0
"En Libia, Ansar al-Sharia ha reforzado su presencia en el este, sobre todo en Derna y Bengasi, y ha perpetrado numerosos asesinatos de miembros de las fuerzas de seguridad nacionales y de otras instituciones del Estado."	1
"Sin embargo, sigue siendo preocupante la posibilidad de que el MRC socave los avances tangibles en la estabilización de Ituri, sobre todo teniendo en cuenta la incapacidad del Gobierno de Transición hasta el momento para llevar a los líderes de los grupos armados ante la justicia e impedir sus movimientos hacia y desde Uganda."	1
"14 Fuerzas terrestres (artillería) - 117.587.631 USD"	0
"Los extranjeros con estatuto especial de residencia son:"	0
"(b) Fotocopia legible de la tarjeta de identidad personal o documento de residencia en el territorio nacional;"	0
":: Todas las páginas tienen un número perforado que corresponde al número de expedición del pasaporte."	0
"A este respecto, las medidas adoptadas para resolver los graves problemas del sistema penitenciario son alentadoras, a pesar de los serios retos que siguen existiendo."	0
"Cuanto mayores sean las víctimas, o más dramáticos sus ataques, mayor será probablemente la cobertura mediática."	1
"Se dejará a discreción de la institución financiera el mantenimiento de dicho registro, incluso en el caso de operaciones que no impliquen dinero en efectivo.\""	0
"Además, se realizaron esfuerzos para concienciar sobre la discriminación de género y los derechos de propiedad."	0
"C. Disolución y desarme de las milicias libanesas y no libanesas"	1
"Creación urgente de una emisora de radio de las Naciones Unidas y mejora de las actividades de información, medios de comunicación, educación y formación de las Naciones Unidas en Côte d'Ivoire, especialmente sobre cuestiones relacionadas con los derechos humanos, a fin de fomentar un clima de respeto mutuo y tolerancia entre todos los grupos comunitarios del país;"	0
"De hecho, el propio Azerbaiyán incumple dichas resoluciones, que instan a las partes implicadas a proseguir las negociaciones en el marco del Grupo de Minsk de la Organización para la Seguridad y la Cooperación en Europa (OSCE), así como a través de distintos contactos entre ellas."	0
"También se celebraron consultas con miembros de la comunidad diplomática, la sociedad civil y organizaciones no gubernamentales nacionales e internacionales."	0
"206. Los Estados de la subregión son muy conscientes de la amenaza de la financiación del terrorismo y están alerta ante los riesgos asociados."	1
"Adopción de las orientaciones revisadas de conformidad con la resolución 1904 (2009)"	0
"Idlib o El 6 de noviembre de 2014, aviones de combate del régimen sirio atacaron la localidad de Mouqa con un misil, matando a 5 personas, entre ellas una niña y dos mujeres, además de dañar edificios residenciales."	1
"4. Las filiales de Al Qaeda están evolucionando, a menudo de forma autónoma, con cambios generacionales, geográficos, étnicos, estructurales y operativos evidentes."	1
"Los campos de tiendas se han cerrado y los desplazados internos están volviendo a una vida normal, aunque todavía persisten algunos problemas en este ámbito que requieren una pronta respuesta."	0
"Cooperación internacional y regional en la prevención del tráfico ilícito de armas Exhorta a todos los Estados miembros, en particular a los Estados de la región, a que, actuando a nivel nacional o a través de organizaciones o acuerdos regionales, con el fin de garantizar la estricta aplicación del embargo de armas establecido por [disposición de la resolución pertinente], inspeccionen en su territorio, incluidos puertos marítimos y aeropuertos, y en alta mar, los buques y aeronaves con destino u origen en el [Estado afectado], si el Estado de que se trate dispone de información que ofrezca motivos razonables para creer que la carga contiene artículos cuyo suministro, venta, transferencia o exportación están prohibidos por [párrafo de la resolución pertinente] ...., incluida la puesta a disposición de personal mercenario armado, exhorta a todos los Estados del pabellón de dichos buques y aeronaves a que cooperen con dichas inspecciones y autoriza a los Estados miembros a utilizar todas las medidas acordes con las circunstancias específicas para llevar a cabo dichas inspecciones"	1
"12. Reitera su agradecimiento a los socios de la UA que ya apoyan la MISCA, a saber, los Estados Unidos, Francia y la Unión Europea (UE), toma nota con satisfacción del apoyo técnico prestado por las Naciones Unidas de conformidad con el párrafo 37 de la resolución 2127 (2013) del Consejo de Seguridad, de 5 de diciembre de 2013, así como de las contribuciones ya efectuadas al Fondo Fiduciario establecido por el Secretario General de las Naciones Unidas de conformidad con el párrafo 43 de la resolución 2127 (2013), por Canadá y Luxemburgo, y de las promesas realizadas por Japón y el Reino Unido."	0
"Al contrario, les interesa claramente adherirse a ella."	0
"485. Es decepcionante que los comités se limitaran al delito de violación y no tramitaran los casos en los que se denunciaron otras formas de abuso sexual, incluida la tentativa de violación."	1
"Una de las cuestiones clave en un país en situación de posconflicto es la reforma del sector de la seguridad."	0
"La situación en Chipre (16 de julio de 1974; 13 de junio de 2008)."	0
"Se celebrará el miércoles 23 de diciembre de 2009, a las 10.20 horas."	0
"1. De conformidad con el párrafo 4 de la resolución 1956 (2010) del Consejo de Seguridad, en el que se solicita que el Gobierno del Iraq presente un informe escrito al Consejo a más tardar el 1 de mayo de 2011 sobre los progresos realizados en la transición a un mecanismo posterior al Fondo para el Desarrollo, deseamos informar al Consejo de Seguridad de que el Gobierno del Iraq ha completado las disposiciones que garantizarán una transición plena y efectiva a dicho mecanismo. Dichas medidas incluyen lo siguiente"	0
"8. El 7 de mayo de 2005, el general Michel Aoun regresó tras 14 años de exilio y formó el Movimiento Patriótico Libre (MPL) para participar en las elecciones legislativas que comenzaron el 29 de mayo y concluyeron tras cuatro vueltas el 19 de junio."	1
