"en_ar_TRANSFORMERS"	"MatConf"
"ومما يبعث على القلق الشديد أن الخطاب يتصاعد على كلا الجانبين، جمهورية السودان وجمهورية جنوب السودان."	0
"ولا تزال هذه الأسلحة سلاحاً متنوعاً وخطيراً والسبب الرئيسي في سقوط ضحايا من المدنيين في العديد من الهجمات الإرهابية التي تشنها الجماعات المنتسبة إلى تنظيم القاعدة."	1
"ولمكافحة هذا الوضع، سيكون من المهم ملاحقة مرتكبي الجرائم بمزيد من القوة، وعندما يظل مرتكبو هذه الجرائم مطلقي السراح، يسود شعور بالإفلات من العقاب."	1
"غير أنه يمكن افتراض أن متوسط مستوى العمالة ينخفض في حدود 000 5 إلى 000 8."	0
"' 5` مواصلة الحوار وتبادل المعلومات مع جهات الاتصال أو المنسقين المعينين بشأن المسائل المتصلة بمساهمتهم في تنفيذ القرار 1540 (2004)؛"	0
"وإذ تضع في اعتبارها المادة 16 من نظام روما الأساسي للمحكمة التي لا يجوز بموجبها بدء أو الشروع في أي تحقيق أو ملاحقة قضائية لفترة 12 شهرا بعد أن يكون مجلس الأمن قد طلب إلى المحكمة، في قرار اتخذ بموجب الفصل السابع من ميثاق الأمم المتحدة، أن تقوم بذلك،"	0
"152 - وعموما، يقدر أن يكون لدى آلية تصريف الأعمال المتبقية أو الفرع، في هذا المثال التوضيحي، عدد من الموظفين يبلغ مجموعه حوالي 38 موظفا. وتبلغ التقديرات التقريبية لتكاليف هذا الحد الأدنى من ملاك الموظفين 5 ملايين دولار سنويا."	0
"المقرر عقدها يوم الثلاثاء، ٣٠ حزيران/يونيه ١٩٩٨، الساعة ٠٠/١٠"	0
"وما زال من دواعي قلقي البالغ أن الجهود التي يبذلها الليبريون لإعادة بناء نظام محاكمهم ستتطلب قدرا كبيرا من الوقت، ومن المرجح أن يظل النظام نفسه ضعيفا وقابلا للاختراق في الأجل القصير."	0
"وستقدم العملية أيضا الدعم اللوجستي لإعادة نشر الشرطة الوطنية في الجزء الشمالي من البلد دعما لخطة أمنية شاملة متفق عليها للعملية الانتخابية وضعتها السلطات الإيفوارية، بمساعدة عملية الأمم المتحدة في كوت ديفوار وقوة ليكورن."	0
"وقد جرّمت جميع الدول الآن في قوانينها المحلية توفير ملاذ آمن للإرهابيين ومؤيديهم واستخدام أراضيها لارتكاب أعمال إرهابية أو الإعداد لها ضد دول أخرى أو ضد مواطنيها."	1
"١٥١- ويعتقد آخرون، مثل الفريق العامل، مع تسليمهم بمزايا مثل هذه التدابير بالنسبة لإنفاذ القانون، أن إدخال التنظيم الإلزامي يمكن أن ينتهك حقوق الإنسان الأساسية."	0
"(ب) تنفيذ جميع المسائل المعلقة المشار إليها في الفقرة 12 أعلاه، مع الإشارة في هذا الصدد إلى أن التنفيذ المتزامن لعملية تحديد الهوية وتجميع القوات، على النحو المنصوص عليه في البرنامج الوطني لنزع السلاح والتسريح وإعادة الإدماج والتأهيل الموقع في ياموسوكرو في 14 أيار/مايو 2005، من شأنه أن يعجل بتهيئة الظروف لإجراء انتخابات حرة ونزيهة ومفتوحة وشفافة؛"	0
"تلقت الحكومة الاتحادية الانتقالية بقيادة رئيس الوزراء غيدي ما يلي:"	0
"ثم تحظر اللائحة 11 ألف توريد أو بيع أو نقل السلع الخاضعة لإشعار بالحظر بموجب المادة 5 ألف."	0
"وتجدر الإشارة أيضا إلى أنه على الرغم من هذه القاعدة العريضة للسياسة العامة، فإن الغالبية العظمى من أعضاء حركتي التمرد جاءت من ثلاث قبائل أساسا، هي الفور والمساليت والزغاوة."	1
"وفي جنوب دارفور، ووفقا لما ذكره الشهود، هاجم المتمردون ونهبوا مخفر شرطة ومكاتب حكومية في ياسين في كانون الثاني/يناير 2004."	1
"وفي الحالات التي تتوافر فيها هذه الإثباتات، وتحدد الضحية هوية الجاني (الجانيين) فيها، أوصي بالملاحقة القضائية في الحالات وأحيلت إلى مكتب المدعي العام للمقاطعة."	0
"وألقي القبض على كثير من الرجال واقتيدوا إلى مخفر الشرطة."	1
"القضية المتعلقة بوسائط الإعلام (الالتزام) 3 كانون الأول/ديسمبر 2003"	0
"ونُقل السجناء استناداً إلى تقارير موثوقة تفيد بإمكانية محاولة تحريرهم من الاحتجاز في بوكافو."	1
"٢ - وفيما يلي توزيع مجموع عائدات النفط المحصلة من البداية حتى الآن والنفقات المقابلة لها:"	0
"إن الحياة الاقتصادية والاجتماعية للبلد في حالة يرثى لها، وكوت ديفوار ماضية قدما."	0
"ومنذ 18 أيلول/سبتمبر 2014، لم يُتخذ أي إجراء قتالي للتصدي \"لتهديد خطير وملموس\"."	1
"إن مجلس الجامعة على مستوى القمة،"	0
"”ويرحب مجلس الأمن ترحيبا حارا بقرار الأمين العام جعل عمل الأمم المتحدة من أجل تعزيز سيادة القانون والعدالة الانتقالية في مجتمعات الصراع ومجتمعات ما بعد الصراع أولوية لما تبقى من فترة ولايته."	0
"وأشار تقرير لوس بالوس إلى مشاكل في العلاقة بين قدامى المحاربين والمجندين الجدد."	1
"أعطي الكلمة الآن للسيد باسكو."	0
"ويقال إن سكان هذه الأحياء تعرضوا للاعتداء والضرب على يد قوات الأمن."	1
"وفي بداية الصراع، يبدو أن معظم القتال قد وقع في شمال دارفور وشمال غرب دارفور، بينما انتقل تدريجيا جنوبا إلى جنوب دارفور خلال الأشهر الأخيرة من عام 2004."	1
"المنظمات الدولية والإقليمية: أمانة الجماعة الكاريبية، المفوضية الأوروبية، الدائرة الأوروبية للشؤون الخارجية، منظمة الأمن والتعاون في أوروبا، منظمة حظر الأسلحة الكيميائية، فريق الخبراء التابع للجنة مجلس الأمن المنشأة عملا بالقرار 1737 (2006)، مكتب شؤون نزع السلاح بالأمانة العامة للأمم المتحدة، اللجنة المنشأة عملا بالقرار 1540 (2004)، فريق الخبراء، المنظمة الدولية للشرطة الجنائية، منظمة الجمارك العالمية."	0
"109- وقد أُبلغ السيد صادق بأن ت. ت. ت. وبعض المتفجرات الخاصة قد استُخدمت لتوجيه الشكوك نحو الجماعات الإسلامية المتطرفة، لأن هذه الأنواع من المتفجرات لم تُستخدم إلا في عمليات في العراق."	1
"وقد أدى ذلك إلى تقويض الجهود الدولية الرامية إلى تيسير استعادة السلام في أفغانستان."	1
"ولا يزال هذا أحد السبل الرئيسية التي يمكن بها للقوات السلبية أن تصل إلى الأسلحة وأن يسمح لها بإعادة التنظيم."	1
"29 - ويجري تعديل نشر شرطة البعثة لتعظيم الموارد الموجهة نحو العملية الانتخابية."	1
"”إن مجلس الأمن، إذ يشير إلى قراريه 2042 (2012) و 2043 (2012)، يرحب بتعيين الممثل الخاص المشترك بين الأمم المتحدة وجامعة الدول العربية المعني بسوريا كخطوة هامة إلى الأمام في التعاون بين المنظمتين، ويعرب عن دعمه للجهود التي يبذلها لمواصلة المساعي الحميدة التي يبذلها الأمين العام في هذا الصدد."	0
"وفي حين أن تدابير مكافحة القرصنة لا تزال فعالة، يجب على المجتمع الدولي أن يواصل دعم الحكومة الصومالية في جهودها الرامية إلى الوفاء بالتزاماتها، على النحو المبين في رؤية عام 2016 واتفاق الصومال."	0
"وفي العقد الذي انقضى منذ هجوم عام 2003 في بغداد، تضاعف عدد ضحايا العاملين في مجال تقديم المعونة إلى ثلاثة أضعاف، حيث بلغ أكثر من 100 حالة وفاة في السنة."	1
"وفي غضون ذلك، نُشرت وحدتا الشرطة المشكلة الأوليان في 5 و 22 آب/أغسطس على التوالي."	1
"وفي 23 آب/أغسطس، وفي إطار إحاطة قدمتها إدارة الشؤون السياسية، قال وكيل الأمين العام للشؤون السياسية إن موظفي مكتب تنسيق الشؤون الإنسانية يضطلعون ببعثة تقييم في الجمهورية العربية السورية وأشار إلى بيان الأمين العام، الذي لم يوقف الرئيس الأسد، على الرغم من تعهده، استخدام القوة ضد المدنيين."	1
"يحث جميع الأطراف المعنية، على النحو المنصوص عليه في القانون الإنساني الدولي، بما في ذلك اتفاقيات جنيف وقواعد لاهاي، على السماح بوصول موظفي المساعدة الإنسانية بشكل كامل ودون عوائق إلى المدنيين المحتاجين إلى المساعدة في حالات النزاع المسلح، وعلى القيام، قدر الإمكان، بإتاحة جميع التسهيلات اللازمة لعملياتهم، وعلى تعزيز سلامة وأمن وحرية تنقل موظفي المساعدة الإنسانية وموظفي الأمم المتحدة والأفراد المرتبطين بها وأصولهم."	0
"وتوصلت الشركة إلى استنتاجها من خلال سلسلة معقدة من الإسقاطات، تنطوي على حسابين منفصلين لإطار التعاون الإنمائي، تهدفان إلى إثبات أن صافي التدفق النقدي الذي فُقد نتيجة للغزو لن يسترد قبل نهاية الامتياز في عام 2009."	0
"وتشارك في البعثة جميع الدول الأعضاء في الاتحاد الأوروبي البالغ عددها 25 دولة باستثناء دولة واحدة (420 من ضباط الشرطة) بالإضافة إلى تسع دول غير مساهمة في الاتحاد الأوروبي (52 من ضباط الشرطة)."	0
"فمعظم الصراعات الحالية تخوضها أساسا الأسلحة الصغيرة والأسلحة الخفيفة."	1
"المقرر عقدها يوم الأربعاء 5 حزيران/يونيه 2013، الساعة 15/10"	0
"94 - وعلى الرغم من التقدم المحرز مؤخرا، فإن القيود اللوجستية والسياسية والأمنية ستجعل من الصعب للغاية تسريح وإعادة إدماج 000 180 مقاتل سابق بحلول نهاية فترة اتفاق السلام الشامل."	1
"وتبين البحوث أنه عندما لا تؤدي التدخلات الخارجية في الصراعات الداخلية إلى انتصار عسكري سريع، فمن المرجح أن تجعل الصراعات الداخلية تستمر لفترة أطول."	1
"الفقرتان 19 و 20 من القرار 1874 (2009):"	0
"الرئيس (تكلم بالانكليزية): حصل مشروع القرار على 15 صوتا مؤيدا."	0
"59 - ينطوي حظر السفر على إمكانية خاصة بالنسبة لمموِّلي تنظيم القاعدة وحركة الطالبان، الذين قد يجدون من الصعب استخدام هوية مزورة أو التهرب من القيود المفروضة على تحركاتهم."	1
"ويجري أيضا وضع خطط لاستبدال المطابخ ذات الجدران اللينة في مواقع الأفرقة التسعة بمطابخ ذات جدران صلبة على مدى السنتين المقبلتين."	0
"وعلى وجه الخصوص، تُشجَّع الدول على تعزيز الأمن المادي وإدارة المخزونات، وتدمير الفائض من الأسلحة الصغيرة والأسلحة الخفيفة أو الأسلحة العتيقة، وكفالة وضع علامات على جميع الأسلحة الصغيرة والأسلحة الخفيفة عند صنعها واستيرادها، وتعزيز ضوابط التصدير والحدود ومراقبة أنشطة السمسرة."	0
"(أ) إصلاح واستبدال علامات المرور - 539 490 1 دولاراً من دولارات الولايات المتحدة"	0
"مطالبة الحكومة رقم 48، المطالبة لدى الأمم المتحدة رقم 5000177"	0
"2 - ترحب ببعثة وزير خارجية الولايات المتحدة إلى المنطقة وبالجهود التي يبذلها آخرون، ولا سيما المبعوثون الخاصون من الولايات المتحدة والاتحاد الروسي والاتحاد الأوروبي ومنسق الأمم المتحدة الخاص، من أجل إحلال سلام شامل وعادل ودائم في الشرق الأوسط؛"	0
"ونظراً للوقت الذي قضاه رجال الشرطة في الخدمة، أُطلق سراحهم في الأسبوع الأول من آذار/مارس، وفي 8 آذار/مارس 2008، كتب السيد عبد العزيز إليَّ احتجاجاً على أن الإفراج المبكر عن رجال الشرطة كان بمثابة \"عرض إفلات من العقاب\" من جانب السلطات المغربية على أفعال رجال الشرطة."	1
"وستكون هذه القدرات إضافة إلى الوحدات المقدمة في مجموعة تدابير الدعم الثقيل."	0
"بيد أنه يمكن تحسين نظام العدالة الجنائية في خمس دول على الأقل من أجل تقديم الإرهابيين إلى العدالة بمزيد من الفعالية."	0
"وقد التزمت الدول الموقعة في الإعلان بوضع حد لتجنيد الأطفال واستخدامهم من قبل الجماعات والقوات المسلحة."	0
":: جعل الأشخاص الاعتباريين أو الكيانات الاعتبارية مسؤولين عن الجرائم المتصلة بتمويل الإرهاب؛"	1
"ولا يزال العنصر العسكري يعمل في ظروف بالغة الصعوبة في الشمال."	1
"وأخذ أحد الجنود الطفل ورماه على جانب الطريق."	1
"وتُلتمس هذه الأسلحة لأنها مدمجة وتوفر للإرهابيين القدرة على الهجوم بأمان من بعيد وتسبب أضرارا حقيقية."	1
"ومن بين القتلى، قتل 363 شخصا على يد قوات النظام، بمن فيهم 82 طفلا و 48 امرأة، وقتل تنظيم داعش 17 شخصا."	1
"25 - استحدثت جميع الدول التي زارتها اللجنة تشريعات تمنح سلطاتها القضائية وسلطات الادعاء وإنفاذ القانون الاختصاصات اللازمة لمكافحة الإرهاب."	0
"ويمكن الاطلاع على القوائم في الموقع الشبكي للجنة."	0
"وتشمل الممتلكات المعنية أثاث ومعدات المكاتب، والمخزون، والمركبات والآلات."	0
"ويساور فييت نام بالغ القلق إزاء التدهور الخطير للحالة الأمنية والإنسانية في الجزء الشرقي من جمهورية الكونغو الديمقراطية."	0
"وعلى الرغم من توقف القتال، لا تزال التوترات مرتفعة ولا يمكن استبعاد وقوع مزيد من الاشتباكات."	1
"وخلال الصراع، لقي أكثر من مليوني شخص مصرعهم وشرد قسرا 4.5 ملايين شخص من ديارهم."	1
"ولم تكن متوقفة تماما في الصف، استنادا إلى كيفية تصرف قوة الانفجار على السيارة الحمراء، التي كانت على الأرجح متوقفة مباشرة أمام الميتسوبيشي."	1
"452- وبموجب المادة 31 من قانون الأمن القومي، يجوز لضابط الأمن، بموجب أمر صادر عن المدير العام، أن يقوم بإلقاء القبض على شخص أو تفتيشه أو احتجازه أو التحقيق معه، ويكون أمامه ثلاثة أيام لتزويده بأسباب القبض عليه واحتجازه."	1
"وحدثت وفيات أخرى في ظروف عنيفة ولم تتمكن السلطات من إصدار وثيقة رسمية للتصديق على الوفاة أو لم تكن راغبة في ذلك."	1
"وأبلغ الرئيس لحود والجنرال غزالي بالانفجار وقت وقوعه [بيان شاهد]."	1
"117 - منذ أن أصبح المجتمع الدولي على علم بصفة خاصة بأثر إجراءات الجنجويد، يبدو أن استجابات حكومة السودان لاستخدام هذا المصطلح كانت تهدف إلى إنكار وجود أي صلات بين الدولة والجنجويد؛ ويعزو معظم المسؤولين بشكل روتيني أعمال الجنجويد إلى ”اللصوص المسلحين“ أو ”لعناصر غير الخاضعة للسيطرة“ أو حتى جيش تحرير السودان وحركة العدل والمساواة."	1
":: مرسوم النقل المتعلق بالنقل الشارعي للبضائع الخطرة المؤرخ 29 تشرين الثاني/نوفمبر 2002 (مرسوم النقل؛ SR 741-621)"	0
"حظر الحرمان التعسفي من الحرية؛ والعقاب البدني؛ والعقاب الجماعي؛ وإصدار الأحكام وتنفيذ عمليات الإعدام دون حكم سابق تصدره محكمة مشكلة تشكيلاً منتظماً، وتوفر جميع الضمانات القضائية المعترف عموماً بأنها لا غنى عنها."	1
"وفي حين أن حل مأساة العقد السادس لفلسطين سيكون له أثر عميق على الحالة في الشرق الأوسط، فإن السلام في المنطقة يتطلب أيضا المضي قدما على المحاور الأخرى لعملية السلام."	0
"يشدد على أهمية قيام جميع الدول الأعضاء، ولا سيما الدول المشاركة في صنع الأسلحة وتسويقها، بتقييد عمليات نقل الأسلحة التي يمكن أن تثير أو تطيل أمد الصراعات المسلحة أو تزيد من حدة التوترات القائمة أو الصراعات المسلحة..."	0
"رابعا - الآلية المشتركة لرصد الحدود والتحقق منها ورصدها"	0
"114 - وأسفر العنف الذي وقع في راي كوتو بعد ظهر يوم 28 نيسان/أبريل عن مقتل مدني واحد، على النحو المبين في الفقرتين 50 و 51 أعلاه."	1
"وما فتئت إريتريا تنظم وتتدرب ثم ترسل إلى إثيوبيا جميع أنواع العصابات والعناصر الإرهابية لتسبب الدمار في بلدنا وتتسبب في عدم الاستقرار السياسي."	1
"40 - وقد أبلغتني حكومة لبنان بأنها اتخذت تدابير هامة من أجل تقييد تدفق الأسلحة والأشخاص على هذا النحو وحرية تنقل الأسلحة والعناصر المسلحة إلى مخيمات اللاجئين الفلسطينيين في لبنان ومنها في الأسابيع الأخيرة، ولا سيما منذ نهاية أيلول/سبتمبر 2005."	0
"وتتطلب هذه المسائل دراسة متأنية، خاصة وأن التدابير الغامضة أو المفرطة في الاتساع تنطوي على خطر أن تؤدي إلى نتائج عكسية."	0
"وإذ لا يزال يساوره بالغ القلق إزاء التهديد الذي يشكله الإرهاب وخطر حيازة الجهات الفاعلة من غير الدول للأسلحة النووية والكيميائية والبيولوجية ووسائل إيصالها أو استحداثها أو الاتجار بها أو استعمالها،"	0
"٢ - يقرر أن يبقي المسألة قيد نظره."	0
"وتدين فرنسا بشدة تلك الهجمات وتدعو جميع الأطراف إلى ممارسة أقصى درجات ضبط النفس."	0
"28 - وأكدت عدة دول في المنطقة الأفريقية تصميمها على كفالة اتخاذ التدابير الرامية إلى حماية الجمهور من الأعمال الإرهابية في إطار القانون ووفقا لالتزاماتها بموجب القانون الدولي."	0
"وأدى ذلك إلى تشريد أكثر من 000 1 مدني ولم تتخذ الشرطة أي إجراء ضد الجنجويد."	1
"يكرر التأكيد على أهمية القيام، في إطار شامل، بزيادة القدرات الوظيفية والمهنية والمساءلة لقطاع الأمن [البلد المتأثر] من خلال إجراءات الفرز المناسبة، والتدريب، والتوجيه، والتجهيز، وجهود التمكين، للنساء والرجال على السواء، من أجل التعجيل بإحراز تقدم نحو تحقيق هدف تحقيق الاكتفاء الذاتي والتوازن العرقي [للبلد المتأثر] قوات الأمن التي توفر الأمن وتكفل سيادة القانون في جميع أنحاء البلد."	0
"قرار مجلس الأمن 1973 (2011)، الفقرة 14 من الديباجة 14"	0
"63 - ولا تزال هناك شواغل هامة بشأن القيود المفروضة على حرية التعبير."	1
":: أن تصبح طرفا في الصكوك التي لم تصبح طرفا فيها بعد؛"	0
"وتسعى الحكومة إلى الحصول على تمويل للبرنامج في حدود ميزانيتها السنوية ومن الدعم المقدم من المانحين."	0
"13 - وقد أدى هذا الوضع إلى تعقيد الجهود الرامية إلى تحقيق السلام والمصالحة."	1
"الفقرة الفرعية 3 (أ) و (ب) و (ج):"	0
"وقد ساعدت شبكة الإنترنت تنظيم القاعدة على زيادة التأثير العام الناجم عن العمليات القليلة نسبيا التي تمكن من تنفيذها، وبذلك أبطلت بعض جوانب الأثر المقصود للحظر."	1
"الحالة في كوت ديفوار (20 كانون الأول/ديسمبر 2002؛ 29 تشرين الأول/أكتوبر 2014)"	0
"وفي تلك المعركة، نُقل الجنود الذين أصيبوا إلى بارام لتلقي الرعاية الطبية."	1
"وخلال الفترة المشمولة بالتقرير، ظلت عمليات الالتفاف غير القانونية على خط الحدود الإدارية وأنشطة التهريب تمثل مشكلة."	1
"وحوالي 50 في المائة من هذه الرحلات تحلق بها الخطوط الجوية الدولية العادية المقررة مثل الإمارات، وخطوط الطيران الكينية، وما إلى ذلك، في حين أن الـ 50 في المائة الأخرى هي رحلات جوية مع وجهات أو أصول في الصومال."	0
"وفي 23 آذار/مارس، أُرسلت 60 قطعة سلاح من طراز ستير و 50 صندوق ذخيرة إلى مجمع وحدة المقاومة الوطنية الرواندية في علوي، وفي 15 نيسان/أبريل أُرسلت 10 أسلحة وذخيرة من طراز ستير إلى مركز شرطة ليكيسا."	1
"كما أدى غياب سلطة الدولة إلى إنشاء جماعات مجتمعية للدفاع عن النفس لحماية المجتمعات المحلية من الجماعات المسلحة، التي كثيرا ما أصبحت هي نفسها مصدرا للصراع."	1
"ويشير التقرير إلى أن الحزب الشيوعي النيبالي - الماوي جند أعدادا كبيرة من الأطفال قبل توقيع اتفاق وقف إطلاق النار ونقلهم إلى مواقع التجميع."	1
"وفي الممارسة العملية، لم يُعلن عن أغلبية عمليات نقل هذه الأسلحة إلى كوت ديفوار."	1
"وأبلغ مسؤولون يمنيون الفريق بأن حوالي 30 في المائة من عمليات الاختطاف في اليمن يرتكبها تنظيم القاعدة في آسيا والمحيط الهادئ."	1
"وتثبت الأدلة المعروضة على اللجنة تورط عضو البرلمان لياندرو إيساك في هذه الحادثة، ونتيجة لهذا الحادث، توفي ضابط من الشرطة الوطنية وجرح جنديان من القوات المسلحة التيمورية."	1
"ومن بين الفواتير الخمس، كانت أربع منها مؤرخة في عام 1985 أو قبل ذلك، ولم تكن سوى واحدة منها مؤرخة في عام 1989."	0
"5 - الحالة في تيمور - ليشتي (15 كانون الأول/ديسمبر 1975؛ 26 شباط/فبراير 2009)."	0
"وكان نحو 44 في المائة من الحجم المرفوع من جيهان في تركيا."	0
"2 - الحالة في الشرق الأوسط."	0
"ولا بد لي من القول إن الموضوع المختار لمناقشتنا اليوم، وإن كان مأسورا، يشكل تحديا كبيرا."	0
"ويبدو أيضا أنه على الرغم من أن حركة/جيش تحرير السودان هي أكبر جهة فاعلة عسكرية في الطرفين، فإن حركة العدل والمساواة أكثر سياسية ولديها قدرة عسكرية محدودة، ولا سيما في أعقاب ما أُبلغ عنه من انقسام الجماعة وما أعقب ذلك من ظهور الحركة (انظر الفقرة 139 أدناه)."	1
"وقبل المداولات الشفهية، قدمت الموافقة المسبقة عن علم بيانات خطية فيما يتعلق بالمسألة."	0
"وفي مطار أبيدجان، شاهد الفريق في آب/أغسطس 2005 ثلاث مركبات جديدة من طراز ميتسوبيشي L-200 4x4 مسجلة لدى القوات الجوية لكوت ديفوار تُقاد نحو القاعدة العسكرية التي تحمل أفرادا ومعدات."	1
"فعلى سبيل المثال، وبعد أشهر من الهجمات المستمرة على القرى في المنطقة، تجمع العديد من الأشخاص في ديليغ بعد فرارهم من قراهم."	1
"1 - تهيب بالدول أن تجدد التزامها بمنع الإبادة الجماعية وغيرها من الجرائم الخطيرة بموجب القانون الدولي ومكافحتها، وتؤكد من جديد الفقرتين 138 و 139 من الوثيقة الختامية لمؤتمر القمة العالمي لعام 2005 (A/60/L.1) بشأن المسؤولية عن حماية السكان من الإبادة الجماعية وجرائم الحرب والتطهير العرقي والجرائم المرتكبة ضد الإنسانية، وتؤكد أهمية مراعاة الدروس المستفادة من الإبادة الجماعية التي وقعت في عام 1994 ضد التوتسي في رواندا، والتي قتل فيها أيضا الهوتو وغيرهم ممن عارضوا الإبادة الجماعية؛"	0
"واحتُجزت النساء لمدة ثلاثة أشهر على يد الجنجويد وأصبح بعضهن حوامل نتيجة للاغتصاب أثناء احتجازهن."	1
"ولدى القوات المسلحة التيمورية أيضا بندقية من طراز مينيمي، وطائرة من طراز Special.38، وطائرة من طراز Browning عيار 9 مم، وبنادق نصف آلية من طراز G3، وبندقية من طراز M16 A1، وسلاح ناري من طراز M2.50 من طراز M2، لا يوجد تفسير لمصدره."	1
"المقرر عقدها يوم الثلاثاء، 28 تشرين الأول/أكتوبر 2003، الساعة 15/15"	0
"وترد العناصر الرئيسية لبيان القائم بالأعمال، وكذلك تبادل الآراء فيما بين أعضاء الفريق العامل، في الموجز الوارد في الاستنتاجات ذات الصلة (S/AC.51/2014/2)."	0
"وربما كانت العمليات الكبرى أقل مما كان يوده قادة القاعدة، ولكن اعتقال أو وفاة الإرهابيين المشتبه فيهم المرتبطين بتنظيم القاعدة في أكثر من 40 بلدا في جميع أنحاء العالم منذ أن قدم الفريق تقريره الأخير في تشرين الثاني/نوفمبر 2006 (S/2007/132)، يشير إلى حجم كبير من التخطيط الإرهابي."	1
"وتشمل هذه الأنشطة تمويل الحملات، والأنشطة الانتخابية والنظام العام، والوصول إلى وسائط الإعلام، وإساءة استخدام الموارد الحكومية لأغراض سياسية."	0
"47 - ولم يحدث أي تغيير ملحوظ في الوضع التشغيلي لحزب الله وقدراته، الذي توجد تحت تصرفه، وفقا لقيادته، أكثر من 000 12 قذيفة."	1
"(3) مشارك مهني في سوق الأوراق المالية على النحو المعرّف في قانون سوق الأوراق المالية (RT I 1993، 35، 543؛ 1995، 22، 328؛ 1996، 26، 528؛ 1997، 34، 535؛ 1998، 61، 979)."	0
"وبالإضافة إلى ذلك، يُنص على إجراء استعراضات كل ستة أشهر بالنسبة للموتى، وعلى إجراء استعراضات سنوية بالنسبة للقيدات المدرجة في القائمة التي تفتقر إلى محددات الهوية (المرجع نفسه، الفقرتان 26 و 31)."	0
"وقد أبدت دولة أو دولتان قلقها من أنها، بتجميدها أصول أحد المنظمات غير الربحية المدرجة في القائمة، لن تتمكن من تمويل المشاريع الخاضعة لسيطرتها، مثل دور الأيتام أو المستشفيات أو مراكز اللاجئين."	1
"ولم يتم بعد توفير مرافق لإيواء الجمارك العامة."	0
"206 - وتدرك دول المنطقة دون الإقليمية تماما خطر تمويل الإرهاب وتحذر من المخاطر المرتبطة به."	1
"”ويشجع مجلس الأمن الحكومات الوطنية والأمم المتحدة والمنظمات الإقليمية ودون الإقليمية على توسيع وتعميق مجمع الخبرات المدنية لبناء السلام في المرحلة التي تعقب مباشرة انتهاء النزاع، بما في ذلك الخبرة المستمدة من البلدان ذات الصلة ببناء السلام بعد انتهاء النزاع أو الانتقال الديمقراطي، مع إيلاء اهتمام خاص لتعبئة القدرات من البلدان النامية ومن النساء، باعتبار ذلك أمرا حيويا لنجاح مساعي الأمم المتحدة لبناء السلام."	0
"ومرة أخرى، تشمل تلك التحديات المصالحة الوطنية وتقاسم السلطة السياسية والتوزيع العادل للموارد الطبيعية، ولا سيما عائدات النفط."	0
"”ويلاحظ مجلس الأمن أن عددا من العقبات يقوض الجهود الرامية إلى تأمين وصول المساعدة الإنسانية ووكالات الأمم المتحدة إلى المحتاجين، بما في ذلك الهجمات على العاملين في مجال تقديم المساعدة الإنسانية، ومنع السلطات من الوصول، وعدم وجود تعامل منظم مع الجهات الفاعلة من غير الدول."	1
"وفي حالة بترولوب، لا تنطبق هذه الاعتبارات."	0
"واستمرت المحادثة من 5 دقائق إلى 10 دقائق واستمر خلالها إطلاق النار."	1
"٥ - بتاريخ ١١ و ١٢ و ١٣ تموز/يوليه ١٩٩٨ قامت الطائرات الأمريكية باختراق حاجز الصوت فوق تلعفر مخترقة منافذ مكاتب الدولة وبيوت المواطنين ومثيرة للقلق لعدد من السكان."	0
"واحتج البعض بأنه ينبغي لهذه الشركات على أي حال أن تتخذ خطوات لإغلاق المواقع التي تعلم التقنيات الإرهابية، مثل إنتاج المتفجرات، أو استخدام الأسلحة التي من شأنها أن تتسبب في وقوع إصابات جماعية."	0
"ومع ذلك، يتعرض المحتجزون لأعمال عنف جسيمة ضد الحياة والشخص."	1
"55 - وبالنظر إلى المسائل الحساسة التي يلزم معالجتها، كما هو مبين في برنامج عمل الحكومة، يجب أن تبدأ الأعمال التحضيرية لتلك الانتخابات في وقت مبكر."	0
"وأشيد بمقدمة التقرير السنوي للفترة 2007/2008، بالصيغة التي أعدها وفد فييت نام، لتقديمه موجزا وتحليلا موضوعيا لأنشطة المجلس في جميع المناطق، ولمسائل تتراوح بين انتشار أسلحة الدمار الشامل ودور المنظمات الإقليمية ودون الإقليمية في المساهمة في صون السلام والأمن الدوليين."	0
"وفي مشاورات مغلقة، قدم المبعوث الخاص إحاطة إلى المجلس بشأن أولوياته ومشاوراته الأولية وأفكاره بشأن سبل المضي قدماً، وقال إن بلاغ جنيف المؤرخ 30 حزيران/يونيه 2014 لا يزال صالحاً، وإنه قد وضع البارامترات العريضة لحل تفاوضي في المستقبل."	0
"وعلاوة على ذلك، وبقدر ما يكون الغرض من عملية الجزاءات هو التشجيع على تغيير السلوك، فإن وصف الوقائع التي أدت إلى الشطب من القائمة يمكن أن يوجه أمين المظالم في سياق الحوار مع مقدمي الالتماسات وأن يقدم أمثلة للأفراد والكيانات المدرجة أسماؤهم في القائمة عموما."	1
"94 - ولم تبدأ اللجنة والمنظمة الدولية للشرطة الجنائية إلا منذ فترة وجيزة عملية إعداد وإصدار إشعارات لكل فرد من الأفراد ذوي الصلة المدرجين في قائمة الأمم المتحدة."	0
"وأعادت البعثة تقييم التزاماتها التشغيلية في ضوء التعزيزات المحدودة المأذون بها بموجب القرار."	1
"وقد أعاقت بعض جماعات المتمردين مباشرة العمل الإنساني بنهب السيارات والشاحنات وممارسة الضغط، أو حتى اختطاف، على موظفي المنظمات الإنسانية الوطنيين."	1
