"en_es_GOOGLE"	"VerConf"
"b) Alentar a los Estados a adoptar medidas adecuadas para proteger su sector sin fines de lucro contra los abusos de la financiación del terrorismo;"	0
"El Primer Ministro tiene la responsabilidad particular de dirigir y orientar la política general del Gobierno y coordinar las actividades de todos los ministros, y los ministros tienen la responsabilidad de implementar políticas en las áreas cubiertas por su cartera."	0
"Observamos que las organizaciones de la sociedad civil han expresado su profunda preocupación a este respecto."	1
"Medidas iniciales 39. Para resolver un delito de esta magnitud se requiere una fuerte capacidad de gestión, funciones claras, coordinación y acceso a competencia, mano de obra, equipo y medios de asistencia suficientes."	0
"El 22 de agosto de 1994, NIOC presentó su reclamación solicitando indemnización por las pérdidas supuestamente sufridas por su grupo de empresas, que se identifican y analizan infra en los párrafos 181 a 192."	0
"Además, ha habido advertencias sobre células de Al-Qaida en Zambia, y tanto Sudáfrica como Zambia han extraditado a presuntos terroristas en el pasado."	0
":: Túnez ratificó el Convenio internacional sobre la seguridad de los contenedores de conformidad con la Ley Nº 53 de 2004, de 12 de julio de 2004;"	0
"- Respecto a los dos primeros puntos: en ambos ámbitos se han logrado avances importantes desde la presentación del cuarto informe de la República Checa. La enmienda a la Ley contra el blanqueo de dinero se aprobó el 8 de abril de 2004 y entró en vigor el 1 de septiembre de 2004. Introduce, entre otras cosas, el deber de informar sobre transacciones sospechosas asociadas no sólo con el blanqueo de dinero, sino también con la financiación del terrorismo. La enmienda define más claramente las personas físicas y jurídicas que entran dentro del ámbito de aplicación de la Ley."	0
"d) Emitir la declaración de riesgo excepcional a los efectos del artículo 1 c) ii) de la Convención sobre la seguridad del personal de las Naciones Unidas y el personal asociado, en situaciones en las que, según su evaluación, las circunstancias respaldarían esa declaración, e invitar a la Secretario General que asesore al Consejo de Seguridad en qué circunstancias, según su evaluación, respaldarían tal declaración;"	0
"6. La Junta Internacional de Asesoramiento y Supervisión se ha reunido 27 veces desde diciembre de 2003, incluidas dos veces en 2009."	0
"Radio rusa Kommersant FM -- 19 de noviembre de 2011"	0
"Reconociendo la importante contribución de los embargos de armas establecidos por mandato del Consejo para contrarrestar la transferencia ilícita de armas pequeñas y ligeras, mitigar la intensidad de los conflictos y crear condiciones propicias para la resolución pacífica de situaciones que amenazan o violan la paz y la seguridad internacionales, y reconociendo también la contribución que hacen los embargos de armas ordenados por el Consejo al apoyo a la prevención de conflictos, la consolidación de la paz después de los conflictos, el desarme, la desmovilización y la reintegración y la reforma del sector de la seguridad,"	0
"107. El 24 de julio de 2005, este acuerdo fue violado porque la FACI preparó su Mi-24P para operaciones militares en respuesta a un presunto ataque a Anyama."	1
"La población víctima era vigilada por guardias que utilizaban los látigos que portaban para controlarlos y humillarlos."	0
"El Comité también respalda la recomendación de dirigir las solicitudes de información más precisamente a los Estados donde una persona o entidad incluida en la lista opera o intenta operar, sin imponer a esos Estados una carga de presentación de informes demasiado pesada."	0
"125. Según un testigo, a finales de enero y principios de febrero de 2005 se ordenó al personal de las FSI que mantuviera al Sr. Hariri bajo vigilancia."	0
"No se debe permitir que los terroristas y sus cómplices aprovechen las lagunas jurídicas existentes y eludan así la responsabilidad por sus acciones."	1
"Los líderes de las Instituciones Provisionales de Autogobierno frecuentemente eluden sus obligaciones bajo la resolución 1244 (1999) y el Marco Constitucional."	1
"EECC, por otro lado, muestra que los mecanismos de pago y ejecución de la determinación por parte de terceros de reclamaciones masivas pueden resultar un problema considerable."	1
"463. De conformidad con la resolución 38 de la Asamblea Nacional, de diciembre de 2003, se creó un comité parlamentario para mejorar la paz, la seguridad y el desarrollo en los estados de Darfur, integrado por unas 59 personas."	0
"43. En consultas informales celebradas el 2 de mayo, los miembros del Consejo escucharon otro informe provisional del Asesor Especial del Secretario General, Álvaro de Soto, sobre Chipre, sobre las conversaciones directas entre los dirigentes grecochipriotas y turcochipriotas que han estado en curso. desde enero en virtud de su acuerdo de 4 de diciembre de 2001."	0
"9. Suspensión y reanudación del proceso de identificación."	0
"19. Además, tanto su misión de investigación como su tarea de identificar a los perpetradores se habrían beneficiado de la asistencia de un gran número de investigadores, abogados, analistas militares y expertos forenses."	0
"b) Mejorar los marcos legislativos y reglamentarios para luchar contra la financiación del terrorismo, incluso penalizando la financiación del terrorismo, adoptando las medidas necesarias para congelar fondos sin demora y realizando evaluaciones de riesgos del sector sin fines de lucro;"	0
"Valle del Jordán (Jordania), 20 y 21 de noviembre de 2007"	0
"Añadió que los principios de mantenimiento de la paz de las Naciones Unidas, a saber, el consentimiento de las partes, la imparcialidad y el no uso de la fuerza excepto en defensa propia y defensa del mandato, tal vez no siempre se apliquen contra los grupos criminales armados en las misiones contemporáneas, y que su aplicación podría revisarse y ajustarse a las amenazas contemporáneas y al contexto de violencia que enfrentan los civiles inocentes y el personal de mantenimiento de la paz en las zonas de conflicto."	0
"En ese contexto, a pesar de que las Naciones Unidas en general y el Consejo de Seguridad en particular toman más en serio la lucha contra el terrorismo, hay pruebas limitadas de un esfuerzo genuinamente común para crear una respuesta internacional más unificada al terrorismo."	1
"La prohibición de la esclavitud y la trata de esclavos en todas sus formas y del trabajo forzoso no remunerado o abusivo."	1
"Transmisión del caso 6 al Comité"	0
"“El Consejo de Seguridad expresa su profunda preocupación por el impacto humanitario del conflicto en el pueblo angoleño."	1
"&quot;El Consejo de Seguridad también expresa su preocupación por las crecientes tensiones en la región de Ituri y pide a todas las partes que actúen con moderación."	1
"Sin embargo, dada la calidad del personal de la UIF, la tarea en cuestión ciertamente está dentro de su competencia."	0
"La UDI los rechazó a ambos en el momento de su muerte fetal."	1
"16. Organizaciones sucesoras y activos no monetarios. Dada la complejidad de estas cuestiones, el Comité decide examinarlas más a fondo en 2008 (párrs. 82 a 88)."	0
"Posteriormente se retiraron todos los cargos y fue oficialmente liberado del Tatmadaw Kyi."	0
"Subrayando que las mujeres vivían en condiciones deplorables sin acceso a servicios de salud y justicia, la Representante Especial consideró que será muy difícil abordar tal situación, dada, en particular, la cultura del silencio y la ausencia de instituciones para investigar y procesar ."	1
"o El 28 de noviembre de 2014, aviones de combate del régimen lanzaron un misil contra el cruce fluvial que conecta las aldeas de Bolail y Sahba en Deir ez-Zor, matando a cinco personas e hiriendo a otras seis. Ambulancias"	0
"Los extranjeros que lleguen a Vietnam deben cumplir con la legislación pertinente sobre entrada, salida y residencia en Vietnam."	0
"Ahora que se acercan las elecciones presidenciales, es aún más necesario y urgente mejorar la situación de seguridad."	0
"El 21 de marzo de 1997, el Panel emitió su primera serie de órdenes procesales con respecto a las Reclamaciones."	0
"Como deja claro el informe del Secretario General (S/2004/634), abordar el problema es un desafío enorme."	1
"Decreto N° 6.124/45 (21 de diciembre de 1945)"	0
"El informe de la misión de evaluación cita una creciente preocupación por los impactos humanitarios y económicos que la crisis ha tenido en la región del Sahel."	1
"Tan recientemente como en mayo de este año, durante el debate en el Consejo (véase S/PV.6314) del informe del Secretario General (S/2010/169) sobre la Misión de Administración Provisional de las Naciones Unidas en Kosovo (UNMIK), captamos la atención de la comunidad internacional atención al hecho de que la situación en la provincia dista mucho de ser estable y que es motivo de especial preocupación."	1
"Pero, como dije en la sesión abierta del martes, los acontecimientos deben considerarse en su contexto, y el Consejo de Seguridad no hace nada para contribuir a una solución pacífica cuando condena las acciones de una parte y hace la vista gorda ante todo lo que sucede en la región."	1
"También subrayó el riesgo de que el conflicto se agrave con la reanudación del período migratorio, las elecciones y la ausencia de diálogo."	1
":: Establecer un sistema de seguimiento, supervisión y prevención en esa materia;"	0
"Chad y Guinea también fueron mencionados en el contexto de la alerta temprana, donde el deterioro de la situación humanitaria tenía posibles implicaciones para la estabilidad regional."	1
"&quot;El Consejo de Seguridad reafirma su compromiso con la independencia, la soberanía, la unidad y la integridad territorial del Iraq, y destaca la importancia de la estabilidad y la seguridad del Iraq para su pueblo, la región y la comunidad internacional."	0
"- Abdurrahman, Mohamad Iqbal (alias Abu Jibril; Rahman, Mohamad Iqbal; A Rahman, Mohamad Iqbal; Abu Jibril Abdurrahman; Fikiruddin Muqti; Fihiruddin Muqti)"	0
"La protección de los civiles es una obligación ignorada durante mucho tiempo en Somalia."	1
"Me mandó llamar y me dijo: &quot;Siempre dices que estás con Siria."	0
"Está claro que la cuestión general de la distribución de armas fue planteada por el Ministro Ramos-Horta."	1
"Misión Permanente de Somalia ante las Naciones Unidas"	0
"Hemos tomado nota de la cautela expresada por el Secretario General y la misión de evaluación técnica con respecto a la reforma del sector de la seguridad, y especialmente con respecto a la PNTL."	1
"A menos que el Gobierno los solucione, estos problemas podrían plantear graves amenazas a la seguridad y la estabilidad de Timor-Leste."	1
"Que se celebrará el jueves 8 de enero de 2009, a las 21.15 horas"	0
"Del mismo modo, a la Comisión no le fue posible verificar las acusaciones hechas por testigos clave de que los cadáveres habrían sido retirados secretamente de las morgues para reducir el número de muertes oficiales relacionadas con la marcha."	1
"La AEOI redactó un Reglamento sobre protección física de instalaciones y materiales, que se basa en el documento INFCIRC/225 de la OIEA."	0
"Desde un punto de vista sustantivo, las jurisdicciones nacionales han opuesto a los demandantes uno o más de los siguientes argumentos: primero, el derecho a reparación tal como se establece en el derecho internacional humanitario no es autoejecutable, y sólo los Estados de origen de las víctimas tienen derecho directo a este derecho; en segundo lugar, existe un acuerdo de paz que excluye reclamaciones individuales."	1
"El candidato del MDC tiene poco o ningún acceso a los medios de comunicación de Zimbabwe; se le prohíbe hacer campaña libremente; y se informó que autobuses y vehículos de campaña fueron incautados por el Estado, presuntamente por registro ilegal."	1
"S/AC.26/19 de diciembre (1994)"	0
"Retener ese nivel de financiación paralizaría a cualquier gobierno, y mucho menos a una autoridad bajo ocupación. Si los fondos no se desbloquean de inmediato, esta acción amenazará los logros alcanzados por la Autoridad Palestina en materia de construcción del Estado, incluido el aumento de la buena gobernanza que beneficia al pueblo palestino y el desarrollo de las fuerzas de seguridad que mantienen la ley y el orden en Cisjordania."	1
"14. En general, disminuyó el número de operaciones militares de las FARDC apoyadas por la MONUSCO. Entre el 6 y el 15 de febrero, la MONUSCO apoyó la operación Mapema Mupya (Nuevo Amanecer) de las FARDC en la zona de Kanyabayonga, en Kivu del Norte, cuyo objetivo era disuadir las actividades de los grupos armados y mejorar la protección de los civiles."	0
"&quot;El Consejo de Seguridad destaca que todos los civiles afectados por conflictos armados, incluidos aquellos que sufren pérdidas como resultado de actos lícitos conforme al derecho internacional, merecen asistencia y reconocimiento con respecto a su dignidad inherente como seres humanos."	1
"67. Renuevo mi llamamiento a la liberación inmediata e incondicional de todos los marinos inocentes mantenidos como rehenes en Somalia para que puedan reunirse con sus familias."	1
"También condeno el temerario desprecio de Hizbollah por los deseos del Gobierno electo del Líbano y por los intereses del pueblo libanés y de la región en general."	1
"Australia, Dinamarca, Francia, los Países Bajos, Nueva Zelanda, Noruega, el Reino Unido y los Estados Unidos tienen departamentos, dependencias y/o territorios de ultramar, cada uno de los cuales tiene un grado diferente de autonomía y capacidad para determinar su propio marco legislativo para contraterrorismo."	0
"Celebrará su decimoséptima sesión plenaria en Dubai, Emiratos Árabes Unidos, en paralelo con la cuarta conferencia contra la piratería de los Emiratos Árabes Unidos, en la última semana de octubre de 2014."	0
"La interdicción del movimiento transfronterizo ilegal es vital para la lucha contra el terrorismo, el tráfico de drogas y el contrabando comercial."	1
"Un orador subrayó que era esencial que se mantuviera la conformidad de las medidas adoptadas por los comités y grupos de trabajo, en particular los que se ocupaban de la lucha contra el terrorismo, y que se reafirmara en las resoluciones del Consejo."	0
"&quot;El Consejo de Seguridad recuerda el compromiso del Gobierno del Chad, esbozado en la carta enviada al Presidente del Consejo de Seguridad de fecha 7 de septiembre de 2010 (S/2010/470), de asumir la plena responsabilidad por la seguridad y la protección de la población civil población del este del Chad, incluidos los refugiados, los desplazados internos, los repatriados y las comunidades de acogida, con especial atención a las mujeres y los niños, el personal y los activos humanitarios y de las Naciones Unidas, de conformidad con sus obligaciones en virtud del derecho internacional humanitario, los derechos humanos y el derecho de los refugiados."	0
"Violaciones como los ataques deliberados contra civiles, los ataques indiscriminados contra civiles y bienes de carácter civil o los ataques a aldeas en las que se esconden o dan refugio a los rebeldes, que causaron daños desproporcionados a los civiles, o las ejecuciones en masa, así como el desplazamiento forzado de civiles de sus hogares, fueron generalizadas y sistemáticas y equivalían a crímenes contra la humanidad."	0
"En este clima de inseguridad generalizada, la libertad de opinión de los partidos políticos se ve amenazada o restringida."	1
"4. Mediante la resolución 733 (1992), el Consejo de Seguridad impuso un embargo de armas general y completo a Somalia, y mediante la resolución 751 (1992) el Consejo estableció un Comité para supervisar la aplicación del embargo."	0
"(1) Como práctica general, el orden de intervención en las reuniones del Consejo de Seguridad se establece mediante sorteo."	0
"Esto sigue siendo una fuente de preocupación constante para nosotros."	1
"En el primer trimestre de 2006, más de 28.100 madres y niños recibieron apoyo en ocho distritos."	0
"A partir de la fecha de inicio de la respectiva subdivisión del Mecanismo, el Mecanismo tendrá competencia sobre esa persona de conformidad con el artículo 1 de su Estatuto, incluido el juicio de esa persona o la remisión del caso, según corresponda."	0
"El Consejo podría desempeñar un papel importante a la hora de garantizar el establecimiento de programas de reparación para abordar las necesidades de las víctimas."	0
"195. El valor de estos diamantes no se controla en el momento de su exportación desde la República Unida de Tanzanía, ya que no se dispone de los conocimientos especializados para hacerlo, pero se pesan y se comprueba su valor al entrar en Amberes."	0
"Este Consejo no debería permitir que esa estrategia se vea recompensada abordando la respuesta al terrorismo en lugar del terrorismo en sí. Hay que rechazarlo, no apaciguarlo."	1
"46. Sobre el terreno, la situación es compleja y preocupante, especialmente para las comunidades minoritarias."	0
"Bagosora ICTR-98-41-Ar73 (OTP)"	0
"2. Durante el período que abarca el informe, ha persistido el estancamiento entre las partes sobre cómo lograr una solución mutuamente aceptable que permita al pueblo del Sáhara Occidental ejercer su derecho a la libre determinación."	1
"Lamentablemente, el sistema de justicia sudanés ha demostrado que no puede o no quiere investigar y procesar a los presuntos autores de los crímenes de guerra y de lesa humanidad cometidos en Darfur."	1
"Que se celebrará el miércoles 19 de diciembre de 2012, a las 15.15 horas"	0
"46. La situación en Myanmar (15 de septiembre de 2006; 13 de julio de 2009)."	0
"Debido a las perturbaciones en las elecciones, los resultados de 12 escaños siguen sin confirmarse."	0
"La mayoría de los gobiernos parecen estar firmemente comprometidos a garantizar que los organismos encargados de hacer cumplir la ley respeten los derechos humanos, aunque en algunos casos se han expresado serias preocupaciones sobre violaciones cometidas por las fuerzas de seguridad."	1
"Incorporar el género en las evaluaciones de necesidades y la asignación de recursos en la reconstrucción posconflicto."	0
"Decidida a facilitar en lo sucesivo una respuesta eficaz a las amenazas mundiales en la esfera de la no proliferación,"	0
"5. Reafirma también su condena en los términos más enérgicos de todos los actos de violencia o abusos cometidos contra civiles en situaciones de conflicto armado en violación de las obligaciones internacionales aplicables con respecto, en particular, a (i) la tortura y otros tratos prohibidos, (ii) las violaciones de género. violencia basada en la violencia sexual, (iii) violencia contra los niños, (iv) el reclutamiento y uso de niños soldados, (v) la trata de personas, (vi) el desplazamiento forzado y (vii) la denegación intencional de asistencia humanitaria, y exige que todas las partes pongan fin a tales prácticas;"	1
"85. A menos que se aborden las diferencias dentro de las instituciones federales de transición, el actual estancamiento político podría convertirse en divisiones más profundas y socavar las mismas instituciones que el pueblo de Somalia desea tan ardientemente y que la comunidad internacional y las Naciones Unidas están dispuestas a apoyar."	1
"El Consejo de Seguridad está particularmente preocupado por la retirada del estatuto de refugiado y el consiguiente fin de la asistencia a muchos refugiados del [Estado vecino]... Las decisiones del [Estado afectado] a este respecto pueden dar lugar al regreso involuntario de decenas de miles de personas a una zona que no es segura ni está preparada para recibirlas."	1
"El Fiscal lamentó que la situación de seguridad en Libia hubiera empeorado, que la inestabilidad política hubiera aumentado y que, como resultado, el entorno existente no fuera propicio para cerrar la brecha de impunidad en Libia."	1
"En sus declaraciones públicas, el coronel Al-Qadhafi y miembros de su familia han seguido amenazando a los ciudadanos con una guerra civil y la posibilidad de matanzas en masa si continúan las protestas."	1
"En uno de los incidentes, en la aldea de Korcha-Turgu, temprano en la mañana, en algún momento de agosto de 2003, cientos de árabes Janjaweed atacaron la aldea. Llevaban uniformes militares verdes y montaban a caballo y en camello. Rodearon el pueblo y empezaron a disparar contra hombres y niños."	0
"72. La situación en Georgia (8 de octubre de 1992; 15 de junio de 2009)."	0
"2. La invasión de Etiopía en Badme"	0
"Que se celebrará el jueves 20 de marzo de 2008, a las 10.25 horas"	0
"Esto quedó claro en el caso de la República Unida de Tanzania, donde el valor de los diamantes no se controla en el momento de la exportación y se declara cinco veces menor que el valor real, pero se declara correctamente en el momento de la importación en Amberes."	0
"7. Párrafos 20 y 21 de la resolución 1526 (2004): actualizaciones sobre la legislación y su aplicación"	0
"16. El 17 de marzo, el G7 publicó un memorando en el que formulaba quejas contra el Presidente de la República y enumeraba los obstáculos y dificultades que debían abordarse para hacer avanzar el proceso de paz."	1
"Que se celebrará el martes 26 de agosto de 2003, a las 18.00 horas"	0
"Reiteró firmemente su condena personal del incidente, que, según dijo, estaba enviando señales muy indeseables y equivocadas antes de las elecciones de 2012, y que podría potencialmente anular y descarrilar los avances nacionales logrados en términos de cambio de imagen del país, consolidación de la paz y consolidación de la paz. que se lograron con tanto esfuerzo con la ayuda de nuestros socios para el desarrollo y la comunidad internacional."	1
"El programa no se aplicará a personas consideradas delincuentes o terroristas internacionales, como los miembros de Al-Qaida."	1
"Proporcionó detalles sobre las violaciones y abusos cometidos contra niños en Yemen."	0
"Preocupado por las actividades armadas y el bandidaje en [los países afectados] que amenazan la seguridad de la población civil, la realización de operaciones humanitarias en esas zonas y la estabilidad de esos países, y que resultan en graves violaciones de los derechos humanos y del derecho internacional humanitario."	1
"El Presidente Abbas también me ha declarado que &quot;la transferencia ilegal de cantidades sustanciales de armas a los campos de refugiados a través de ciertos grupos palestinos pone al Líbano en riesgo y no ayuda a la causa palestina&quot;."	1
"Además, los nombres mal identificados corren el riesgo de que las sanciones se apliquen a personas equivocadas."	1
"Estas declaraciones ofensivas, descorteses, inaceptables y amenazantes del Presidente de Uganda son una violación flagrante de la Carta de las Naciones Unidas, y en particular del Artículo 2 (4), que establece claramente que &quot;Todos los Miembros se abstendrán en sus relaciones internacionales de la amenaza o uso de la fuerza contra la integridad territorial o la independencia política de cualquier Estado, o de cualquier otra forma incompatible con los Propósitos de las Naciones Unidas&quot;."	1
"Los acontecimientos recientes en la región refuerzan las preocupaciones expresadas sistemáticamente a la misión por sus interlocutores."	1
"La situación humanitaria en Somalia sigue siendo motivo de gran preocupación."	1
"Varios Estados han tipificado como delito el reclutamiento con el fin de cometer actos terroristas."	1
"57. La misión recopiló información según la cual los escuadrones de la muerte están integrados por elementos cercanos al Gobierno, la Guardia Presidencial y una milicia tribal del grupo étnico del Presidente."	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Si bien la presión sobre los dirigentes de ambos grupos ha continuado, la situación en Irak y otras zonas de conflicto ha mantenido al terrorismo en el primer plano de la atención mundial y no ha habido escasez de nuevos reclutas."	0
"[L]ama a las partes en un conflicto armado a que tomen todas las precauciones posibles para proteger a la población civil, incluidos los niños, de los efectos de las minas terrestres y otros restos explosivos de guerra y, en este sentido, alienta a la comunidad internacional a apoyar los esfuerzos de los países por eliminar minas terrestres y otros restos explosivos de guerra y prestar asistencia para la atención, rehabilitación y reintegración económica y social de las víctimas, incluidas las personas con discapacidad;"	0
"El desarrollo de una capacidad judicial somalí eficaz también permitirá a los somalíes hacer frente al flagelo del terrorismo y la piratería."	0
"Dado que Hizbullah mantiene estrechos vínculos con varios Estados de la región, en particular con la República Islámica del Irán, como lo reconoció públicamente el propio Secretario General de la milicia, insto a esos Estados a que alienten la transformación del grupo armado en un grupo exclusivamente político. parte y su desarme, de conformidad con los requisitos del Acuerdo de Taif y la resolución 1559 (2004), en aras de la paz y la estabilidad regionales."	1
"Dada la jurisdicción limitada de la Unidad de Delitos Graves y el fracaso del proceso del Tribunal Ad Hoc de Indonesia, es posible que se requieran medidas correctivas adicionales para lograr justicia."	1
"También aprovecho esta oportunidad para subrayar mi preocupación por los desafíos en el contexto de las elecciones federales y para gobernador que se celebrarán en Nigeria en febrero de 2015, y los graves riesgos de violencia que podrían producirse debido a los ataques de Boko Haram o a la impugnación de las elecciones. resultados."	1
"Observa que la acumulación excesiva y el efecto desestabilizador de las armas pequeñas y ligeras suponen un obstáculo considerable para la prestación de asistencia humanitaria y pueden exacerbar y prolongar los conflictos, poner en peligro a los civiles y socavar la seguridad y la confianza necesarias para volver a la paz y la estabilidad ..."	1
"Aunque el Presidente actuó dentro de sus prerrogativas constitucionales, hablé con él de la preocupación de que los indultos concedidos el 25 de diciembre de 2009 pudieran exacerbar la percepción de impunidad."	1
"El Consejo reitera su más absoluta condena a tales prácticas y pide a todas las partes en los conflictos armados que garanticen una protección plena y efectiva de las mujeres, y destaca la necesidad de poner fin a la impunidad de los responsables de la violencia de género."	1
"De conformidad con la comunicación del Reino de Arabia Saudita,"	0
"Esa tarde, un oficial de la PNTL oriental hizo un anuncio por radio culpando al comandante general Martins y al subcomandante Babo por la muerte del oficial de la UIR."	1
"18. Estas tendencias se manifiestan en varias situaciones de conflicto contemporáneas que figuran en el programa del Consejo."	1
"Informe del Secretario General sobre la situación en Malí (S/2014/403)."	0
"4. Observa con preocupación la estrecha conexión entre el terrorismo internacional y la delincuencia organizada transnacional, las drogas ilícitas, el blanqueo de dinero, el tráfico ilegal de armas y el movimiento ilegal de materiales nucleares, químicos, biológicos y otros materiales potencialmente mortales y, a este respecto, destaca la necesidad mejorar la coordinación de esfuerzos a nivel nacional, subregional, regional e internacional para fortalecer una respuesta global a este grave desafío y amenaza a la seguridad internacional;"	1
"Que se celebrará el viernes 11 de julio de 2008, a las 16.10 horas"	0
"Reafirma su condena inequívoca de todos los actos, métodos y prácticas de terrorismo como criminales e injustificables, cualquiera que sea su motivación, en todas sus formas y manifestaciones, dondequiera y por quienquiera que los cometan,"	1
"Es evidente que la Comisión puede no estar en condiciones de cumplir estas tareas si no ha establecido previamente (a) si las violaciones equivalen a crímenes internacionales y, de ser así, (b) a qué categorías de crímenes pertenecen (crímenes de guerra, crímenes contra la humanidad, genocidio u otros crímenes)."	1
"También recuerdo bien lo impopular que era hablar a los israelíes de las fronteras de 1967, y durante mucho tiempo fue casi inconcebible proponer la evacuación de los asentamientos israelíes."	1
"115. El embargo actual podría tener más efectos sobre los talibanes si tuviera esto en cuenta y si se impidiera a todos los actores no estatales en el Afganistán comprar armas, con las exenciones necesarias para fines humanitarios y de otro tipo, según lo autorizado por el Gobierno del Afganistán o el Consejo de Seguridad."	0
"La conclusión de que las autoridades gubernamentales, directamente o a través de las milicias bajo su control, no han aplicado ni aplicado ninguna política genocida en Darfur no debe interpretarse en modo alguno como un menoscabo de la gravedad de los crímenes perpetrados en esa región."	1
"Dada la hostilidad de larga data de estos grupos hacia las Naciones Unidas, esto sugiere un riesgo continuo para el personal de la misión."	1
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Equipos de comunicaciones US$ 29.925.915 /"	0
"Como se dispone tanto en la resolución 1535 (2004) del Consejo de Seguridad como en el informe del Comité contra el Terrorismo sobre su revitalización (S/2004/124), el Comité espera con interés una relación estrecha y de cooperación con el Director Ejecutivo y su personal con el objetivo de mejorar la capacidad del Comité para supervisar eficazmente la aplicación de la resolución 1373 (2001) por todos los Estados Miembros."	0
"Hungría también es signataria del Código de Conducta de La Haya sobre Misiles Balísticos (HCOC)."	0
"Que se celebrará el sábado 11 de noviembre de 2006, a las 12.20 horas"	0
"Los miembros del Consejo pidieron una solución pacífica del conflicto en la región y condenaron el apoyo de grupos armados y terroristas. Asia"	1
"47. Insta encarecidamente a los Estados miembros a que proporcionen toda la información pertinente al Defensor del Pueblo, incluida cualquier información confidencial pertinente, cuando proceda, alienta a los Estados miembros a que proporcionen información pertinente de manera oportuna, acoge con satisfacción los acuerdos nacionales concertados por los Estados miembros con la Oficina del Ombudsman para facilitar el intercambio de información confidencial, alienta una mayor cooperación de los Estados Miembros a este respecto, incluso mediante la concertación de acuerdos con la Oficina del Ombudsman para el intercambio de dicha información, y confirma que el Ombudsman debe cumplir con cualquier restricción de confidencialidad que se imponga sobre dicha información por parte de los Estados miembros que la proporcionen;"	0
"Las pruebas demuestran que seis soldados de las F-FDTL son razonablemente sospechosos de asesinato."	1
"La Fiscalía General también realizó en Buenos Aires durante 2003 los siguientes cursos:"	0
"En este sentido, el Consejo elogia los esfuerzos realizados hasta ahora por la República Centroafricana (RCA), la República Democrática del Congo (RDC), la República de Sudán del Sur y Uganda para poner fin a la amenaza que representa el LRA, e insta a realizar mayores esfuerzos. de estos países, así como de otros países de la región."	0
"Esta es una obligación internacional que los Estados deben cumplir para garantizar justicia a las víctimas de estos deplorables hechos."	1
"En segundo lugar, incluso si se puede demostrar tal motivo legítimo, el solicitante de asilo está sujeto a las excepciones de exclusión previstas en el artículo 1F, que privan a los culpables de actos atroces y delitos comunes graves de la protección internacional de los refugiados y garantizan que dichas personas no abusen de sus derechos. la institución del asilo para evitar ser considerados legalmente responsables de sus actos."	1
"8. Decide seguir ocupándose del asunto."	0
"&quot;Sin embargo, el Consejo de Seguridad condena enérgicamente el continuo reclutamiento y utilización de niños en conflictos armados en violación del derecho internacional aplicable, el asesinato y la mutilación de niños, la violación y otros tipos de violencia sexual, los secuestros, la denegación de acceso humanitario a los niños y los ataques contra escuelas y hospitales por las partes en un conflicto armado."	1
"216. Sobre la base de las conclusiones de la Comisión y de las investigaciones libanesas hasta la fecha y de las pruebas materiales y documentales reunidas y de las pistas seguidas hasta ahora, hay pruebas convergentes que apuntan a la participación tanto del Líbano como de Siria en este acto terrorista."	1
"C. un algoritmo de cifrado de registros discretos;"	0
"De hecho, ya es hora de que la comunidad internacional adopte medidas efectivas para proteger y hacer cumplir los derechos más básicos del pueblo palestino y ayudar a poner fin al círculo vicioso de violencia provocado por la persistente y continua ocupación ilegal de los territorios palestinos por parte de Israel. ."	1
"El proceso de examen ha dado como resultado la confirmación de la inclusión en la lista de todas las personas que, si bien no se incluyen únicamente sobre esa base, son principalmente conocidas por su papel de proporcionar justificación ideológica de la violencia relacionada con Al-Qaida a nuevos reclutas o a un público más amplio. Esto a pesar de que las sanciones en sí mismas tienen poco o ningún impacto en su herramienta clave: la capacidad de comunicar y persuadir a través de Internet."	1
"Durante la reunión, las partes entablaron un amplio intercambio de opiniones sobre la implementación de las resoluciones del Consejo de Seguridad y sobre el ejercicio del principio de autodeterminación."	0
"6. Subraya que está plenamente dispuesto a imponer medidas específicas contra las personas que designe el Comité de conformidad con los párrafos 9, 11 y 14 de la resolución 1572 (2004), que se determine que son, entre otras cosas:"	1
"Mientras nos disponemos a debatir los desafíos de desarrollo que enfrenta el Afganistán, el reciente incidente pone de relieve el sombrío panorama relacionado con la situación de seguridad."	1
"Instamos a Israel a tomar nuevas medidas para eliminar los puestos de avanzada de los colonos de conformidad con la Hoja de Ruta y abordar la creciente amenaza del extremismo de los colonos."	1
"Entre esas preocupaciones cabe destacar una: el deterioro de la situación de seguridad en las últimas semanas y meses."	1
"Para diciembre, la Oficina para Abordar la Explotación y el Abuso Sexual será reemplazada por la Unidad de Conducta y Disciplina que se ocupa de la explotación y el abuso sexual y otras formas de mala conducta."	0
"60. Otro aspecto potencialmente preocupante de la disposición sobre exenciones humanitarias es que, como a una persona o entidad privada no se le permite presentar una petición directamente al Comité, es el Estado de residencia de la parte incluida en la lista el que determina si el Comité alguna vez recibe una resolución 1452 (2002). petición."	0
"15. Desde su creación en junio de 2005, el Tribunal Penal Especial sobre los Sucesos de Darfur ha dictado veredictos en cinco causas."	1
