"en_ar_TRANSFORMERS"	"MatCoop"
"ويتمثل أحد العناصر الهامة في أن المهاجمين امتنعوا في عدد من القرى التي هاجمتها وأحرقتها الميليشيات والقوات الحكومية على حد سواء، عن إبادة جميع السكان الذين لم يهربوا، بل قاموا بقتل مجموعات من الشباب بصورة انتقائية."	0
"كما أن تحليلاتنا وبحوثنا بشأن شكل الحفرة وشكلها لا تقدم أي دليل واضح على ما إذا كان هناك انفجار فوق الأرض أو تحتها."	1
"وقيل لها إنها ستذهب إلى مستشفى مصري."	0
"15 - واصل المراقبون العسكريون التابعون للبعثة أداء المهام الموكلة إليهم عن طريق تسيير دوريات برية يومية والاتصال بالسلطات المحلية والتنسيق مع قوة حفظ السلام الجماعية التابعة لرابطة الدول المستقلة، فضلا عن وكالات إنفاذ القانون من كلا الجانبين."	1
":: 14 شباط/فبراير 2005، قُتل رفيق الحريري و 22 فردا آخرين في انفجار واسع النطاق في منطقة واجهة بحرية في وسط بيروت."	0
"11 - وأجرت الحكومة أو مؤسسات الدولة أو تعتزم إجراء تحقيقات أخرى، منها تحقيق تجريه لجنة برلمانية، وتحقيق تجريه وزارة حقوق الإنسان، وتحقيق تجريه وزارة العدل عن طريق لجنة وطنية من المقرر إنشاؤها قريبا."	1
"ويجب ألا تنطوي جهود مكافحة الإرهاب على معايير مزدوجة وخطوات أحادية الجانب لاستخدام القوة، مما قد يضر بتماسك التحالف ضد الإرهاب ويزعزع استقرار الوضع الإقليمي والعالمي."	1
"وأخيرا، أناشد مجلس الأمن أن يقف إلى جانب نيجيريا خلال هذه الفترة الحرجة وأن يقدم كل ما يلزم من دعم لمنع المزيد من زعزعة الاستقرار والعنف، ولا سيما في الدول الشمالية الشرقية الشديدة الضرر."	0
"وأُتيحت للأعضاء المنتخبين فرصة الاضطلاع بأدوار قيادية وتوجيه الطريق إلى الأمام، لا سيما خلال فترات عدم اتخاذ القرارات والمأزق."	0
"10 - يطلب كذلك إلى الفريق العامل، المنشأ بموجب الفقرة 9، أن ينظر في إمكانية إنشاء صندوق دولي لتعويض ضحايا الأعمال الإرهابية وأسرهم، يمكن تمويله عن طريق التبرعات، ويمكن أن يتألف جزئيا من الأصول المصادرة من المنظمات الإرهابية وأعضائها والجهات الراعية لها، وأن يقدم توصياته إلى المجلس؛"	1
"82 - وفي متابعة لقرارات مجلس الأمن بشأن الأطفال المتضررين من الصراعات المسلحة، ولا سيما القرار 1612 (2005)، أقيمت شراكة قوية بين الأمم المتحدة والمنظمة غير الحكومية NOVIB الصومال لبدء الإبلاغ والرصد المجتمعيين بشأن انتهاكات حقوق الطفل وحماية الطفل."	1
"وقبل كل شيء، كانت شواغلنا تتعلق بإصرار سلطات بريشتينا على أن تنفذ بطريقة ما ما يسمى باستراتيجية شمال كوسوفو في انتهاك صارخ للقرار 1244 (1999)، الذي لا يزال البرنامج القانوني الدولي الرئيسي لتسوية كوسوفو."	0
"23 - يقرر أن يبقي المسألة قيد نظره."	0
"وواصلت البعثة تقديم المساعدة التقنية في استعراض ملفات السجناء من أجل تحديد حالات الاحتجاز السابق للمحاكمة لفترات طويلة لإطلاع السلطات القضائية عليها، بهدف الحد من الاكتظاظ في السجون."	1
"وقدرت منظمة ”أوقيان ما وراء القرصنة“، وهي منظمة غير حكومية، أن مبلغ 3.2 بلايين دولار قد أنفق في عام 2013 للتصدي للقرصنة، وأنفق المجتمع الدولي حوالي 139 مليون دولار لكل هجوم."	1
"23 - يطلب إلى فريق الدعم التحليلي ورصد الجزاءات أن يقدم، بالتعاون الوثيق مع هيئات الأمم المتحدة الأخرى المعنية بمكافحة الإرهاب، تقريرا إلى اللجنة المنشأة عملا بالقرارين 1267 (1999) و 1989 (2011) في غضون 180 يوما، وأن يقدم إلى اللجنة في غضون 60 يوما معلومات شفوية أولية مستكملة عن الخطر الذي يشكله المقاتلون الإرهابيون الأجانب المجندون في تنظيم الدولة الإسلامية في العراق والشام وجبهة النصرة وجميع الجماعات والمؤسسات والكيانات المرتبطة بتنظيم القاعدة أو الذين ينضمون إليها، بما في ذلك ما يلي:"	1
"12 - وستواصل اللجنة تنظيم اجتماعات ومناسبات خاصة بشأن المواضيع والمسائل ذات الاهتمام المشترك والمصلحة المشتركة للدول الأعضاء، بهدف زيادة أثر القرارات إلى أقصى حد والمحافظة على التزام المجتمع الدولي بمكافحة الإرهاب."	1
"483- ورفضت اللجان عدداً كبيراً جداً من الحالات لأن استجوابها للضحايا يكشف أن الجريمة المشتكى منها لا ترقى إلى درجة الاغتصاب، لأن الإيلاج لم يحدث، أو لأن أصحاب الشكوى خلطوا المصطلح العربي للاضطهاد مع مصطلح الاغتصاب وقدموا خطأ شكاوى من أشكال أخرى من الاعتداء أو العنف، مثل الضرب."	0
"وخلال هذه الفترة تم تعزيز قاعدة دعم اللجنة وتركيب برامج حاسوبية جديدة، مما جعل قاعدة البيانات أكثر تشغيلا."	1
"ويعمل مركز تنسيق الإجراءات المتعلقة بالألغام المنشأ حديثا على تعزيز المعلومات عن التلوث بالألغام والتصدي لها، ورفع مستوى سلامة موظفي الأمم المتحدة العاملين في الميدان، وتقديم الدعم التقني والمادي لبرامج الإجراءات المتعلقة بالألغام في الصحراء الغربية."	1
"64 - ولا تتوقف القدرة على منع الإرهابيين من التنظيم والتنقل بحرية عبر أراضي الدول الأعضاء في المنطقة دون الإقليمية (لا سيما في منطقة الساحل) على فعالية التعاون الثنائي ودون الإقليمي فحسب، بل أيضا على التدابير المتخذة لوضع أفضل المدونات والممارسات الدولية المتعلقة بإنفاذ القوانين ومراقبة الحدود، وعلى الحماية والرصد الفعالين للحدود والسواحل والمناطق الداخلية."	1
"إن رفض أذربيجان الدخول في مفاوضات مباشرة مع الممثلين المنتخبين لناغورني كاراباخ هو أحد العوائق الرئيسية أمام حل الصراع الذي أشار إليه ممثل أذربيجان."	0
"ويحث مجلس الأمن حكومة جمهورية الكونغو الديمقراطية على التعجيل بالتحقيق في عمليات الاغتصاب الجماعي التي ارتكبتها عناصر من القوات المسلحة لجمهورية الكونغو الديمقراطية في مينوفا في تشرين الثاني/نوفمبر 2012 وتقديم مرتكبيها إلى العدالة."	0
"وجميع الدول أعضاء في منظمة الدول الأمريكية، التي توفر آليات إقليمية للتعاون على صعيد السياسات والصعيد التنفيذي."	1
"وحتى الآن، لم يؤذن للجنة بالاضطلاع بأي مهام إضافية في هذا الصدد."	0
"وكانت هذه المساعدة الفورية قيّمة لأنها سمحت للمحققين بالتحليل السريع لمكالمات هاتفية محددة للمشتركين وبوضع أنماط للاتصال بين مجموعات معينة من المشتركين."	1
"وسيقوم الاتحاد بإنشاء وتعهد مستودع على الإنترنت لجمع البيانات غير المحررة المقدمة من المشاركين في فريق الاتصال والتي تعكس آراءهم بشأن الجهود الدولية المبذولة منذ عام 2008 لمكافحة القرصنة قبالة سواحل الصومال، وإتاحتها للباحثين والمحللين ومقرري السياسات."	1
"وإذ يعربون عن رغبتهم في توحيد قواتهم وتعزيز الوئام بين الطوائف في جميع مكونات مجتمع الأزواد،"	1
"وفي مذكرة، أشار ثيو فان بوفن، المقرر الخاص السابق للجنة الفرعية لمنع التمييز وحماية الأقليات، إلى أن هذا الحكم أكثر تفصيلاً وتحديداً فيما يتعلق بحق الضحايا في الحصول على تعويض من أي معاهدة دولية سابقة لحقوق الإنسان."	1
"(أ) تعويض الموظفين عن خسائر الممتلكات الشخصية (033 969 ريالاً سعودياً)؛"	0
"(ب) تعزيز الأطر التشريعية والتنظيمية لمكافحة تمويل الإرهاب، بوسائل منها تجريم تمويل الإرهاب، واتخاذ التدابير اللازمة لتجميد الأموال دون تأخير، وإجراء تقييمات للمخاطر التي يتعرض لها القطاع غير الربحي؛"	1
"ومع ذلك، يبدو أن العنصر الحاسم لقصد الإبادة الجماعية مفقود، على الأقل فيما يتعلق بسلطات الحكومة المركزية."	0
"وتلقى ثلاثون خريجا من البرنامج التدريبي المتوسط الأجل الأول الذي يستغرق أربعة أسابيع لكبار مسؤولي البلديات تدريبا في مجالات القانون والاقتصاد والمالية العامة وإدارة الموارد البشرية وحل النزاعات."	1
"وقدم الطرفان إحاطة إلى دوائر كل منهما، بما في ذلك اللاجئون الماليون المقيمون في موريتانيا والنيجر، بشأن مضمون الوثيقة."	0
"الفريق العامل المشترك بين الوكالات المعني بنزع السلاح والتسريح وإعادة الإدماج (برئاسة إدارة عمليات حفظ السلام وبرنامج الأمم المتحدة الإنمائي) الذي أنشأته اللجنة التنفيذية المعنية بالسلام والأمن لتحسين أداء المنظمة في مجال نزع السلاح والتسريح وإعادة الإدماج، ويقدم الفريق العامل المشترك بين الوكالات المشورة الاستراتيجية، بما في ذلك المشورة بشأن احتياجات التدريب والسياسات والاستراتيجيات؛ ويحافظ على المجموعة المتقدمة من توجيهات الأمم المتحدة بشأن نزع السلاح والتسريح وإعادة الإدماج ويستعرضها؛ ويطور ويدير مركز الأمم المتحدة لموارد نزع السلاح والتسريح وإعادة الإدماج؛ وييسر تخطيط عمليات نزع السلاح والتسريح وإعادة الإدماج فيما بين وكالات الأمم المتحدة ذات الصلة."	1
"وينبغي أن يركز عمله مع المنظمات الإقليمية ودون الإقليمية على تيسير التفاعل بين المؤسسات الإقليمية والوطنية لمعالجة تحديات التنفيذ على الصعيد الوطني، مثل التوفيق بين الأولويات، ومواءمة النهج، وتيسير الخدمات الاستشارية وخدمات الصياغة، ومطابقة طلبات وعروض المساعدة."	1
"ويوصى بمواءمة ومواءمة مساهمات الأمم المتحدة في خطة تحقيق الاستقرار كجزء من التنقيح المقبل لإطار عمل الأمم المتحدة للمساعدة الإنمائية."	1
"11 - يشير إلى أن المساءلة عن هذه الجرائم الخطيرة يجب أن تكفل باتخاذ تدابير على الصعيد الوطني وبتعزيز التعاون الدولي دعما للآليات الوطنية، ويوجه الانتباه إلى المجموعة الكاملة من آليات العدالة والمصالحة التي يتعين النظر فيها، بما في ذلك المحاكم الجنائية الوطنية والدولية و ”المختلطة“، ولجان الحقيقة والمصالحة، فضلا عن البرامج الوطنية لجبر الضحايا والإصلاحات المؤسسية؛ ويشدد على دور مجلس الأمن في وضع حد للإفلات من العقاب؛"	1
"ودور الصناعة والقطاع الخاص حاسم في تنفيذ الأطر التنظيمية القائمة على القرار 1540 (2004) ولا يمكن التصدي بفعالية لخطر انتشار أسلحة الدمار الشامل إلى جهات فاعلة من غير الدول إلا من خلال تعاون القطاع الخاص مع الصناعة."	1
"ألف - تكييف ولاية بعثة الأمم المتحدة في ليبريا من أجل مرحلة التوطيد"	0
"113 - ورغم هذه المبادرات، لا تزال الجهود الإقليمية الرامية إلى مكافحة الإرهاب تواجه تحديات كبيرة."	1
"إصدار وثائق هوية جديدة"	0
"29 - وركزت شرطة بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو على الأنشطة الرامية إلى كفالة أن يكون لدى جميع متدربي شرطة البعثة ودائرة شرطة كوسوفو معرفة عملية بالمعايير الدولية لحقوق الإنسان لإنفاذ القانون."	1
"\" ويؤكد مجلس الأمن من جديد التزامه باستقلال العراق وسيادته ووحدته وسلامته الإقليمية، ويشدد على أهمية استقرار العراق وأمنه لشعبه والمنطقة والمجتمع الدولي."	0
"وستسهم التدابير، بمجرد تنفيذها، إسهاما كبيرا في تعزيز قدرة الصومال على الاضطلاع بعمليات مكافحة القرصنة قبالة السواحل."	0
"وكما جاء في بيان السياسة العامة الصادر في آذار/مارس 2003، فإن \"حركة/جيش تحرير السودان هي حركة وطنية تهدف، إلى جانب الجماعات السياسية المماثلة الأخرى، إلى معالجة وحل المشاكل الأساسية في السودان بأسره."	1
"١٦١ - وعلاوة على ذلك، رأت دائرة الاستئناف في المحكمة الدولية ليوغوسلافيا السابقة، في حكمها الصادر في تاديتش )الاستئناف التمهيدي(، في عام ١٩٩٥، أن المجموعة الرئيسية من القانون الإنساني الدولي تنطبق أيضا على المنازعات الداخلية بوصفها مسألة من مسائل القانون العرفي، وأن الانتهاكات الخطيرة لهذه القواعد تشكل، بالإضافة إلى ذلك، جرائم حرب."	1
"6 - وكنت على علم بأنه كانت هناك عدة بوادر زائفة."	0
"المرسوم رقم 385 المؤرخ 22 حزيران/يونيه 2000 الصادر عن رئيس وزراء جمهورية أرمينيا بشأن الموافقة على النظام الأساسي للوكالة."	0
"وليس من الواضح كيف سيتم تمويل المبالغ المقبلة لسداد تكاليف المعدات المملوكة للوحدات، المقرر تسديدها في حزيران/يونيه."	0
"243 - وعلى الصعيد العالمي، تعد الأعمال الخيرية موردا ماليا لا غنى عنه، لا سيما بالنسبة للعديد من الدول النامية وللدول التي عانت من كوارث كبرى."	1
"وفي هذا الصدد، رأت أن من المهم الانتهاء من نشر القوة الإضافية التابعة للبعثة."	1
"وإذ يحيط علما بطلب حكومة أفغانستان أن يدعم مجلس الأمن المصالحة الوطنية، بوسائل منها شطب أسماء من قوائم الجزاءات التي وضعتها الأمم المتحدة لمن يوفقون، ومن ثم توقفوا عن المشاركة في الأنشطة التي تهدد السلام والاستقرار والأمن في أفغانستان أو دعم تلك الأنشطة،"	1
"وقد أنشأت جميع دول المنطقة دون الإقليمية ولاية قضائية للجرائم ذات الصلة في تشريعاتها."	1
"وبالمثل، يلزم أن تكون الجماعات المدرجة في القائمة قادرة على استخدام القوة لدعم أهدافها، وفي المجالات التي تكون فيها أكثر نشاطا، لا يبدو أن هناك نقصا في الأسلحة والمتفجرات."	0
"واستؤنفت المواجهات بكثافة أقل في صباح اليوم التالي."	0
"34 - ويجب إنجاز برنامج نزع السلاح والتسريح وإعادة الإدماج، بما في ذلك إعادة الإدماج الفعال للمقاتلين السابقين."	1
"ويعمل فريق خبراء، أنشئ عملا بالقرار 1929 (2010)، تحت إشراف اللجنة ويساعدها على تنفيذ ولايتها."	1
"وجرى أيضا تناول المهام التشريعية التي يضطلع بها المجلس."	0
"(أ) الغرض، أي سبب فتح الحساب؛"	0
"9 كانون الثاني/يناير 2006 قدم جنود القوات المسلحة لتحرير تيمور - ليشتي/جبهة الدفاع عن تيمور - ليشتي التماسا خطيا إلى العميد تاور ماتان رواك والرئيس غوسماو."	0
"50- قام المقرر الخاص المعني بتعزيز وحماية حقوق الإنسان والحريات الأساسية في سياق مكافحة الإرهاب بزيارة رسمية إلى بوركينا فاسو في الفترة من 8 إلى 12 نيسان/أبريل 2013، بدعوة من الحكومة، لجمع معلومات عن الحالة الراهنة في بوركينا فاسو، ومن ثم مساعدة الحكومة في جهودها الرامية إلى مكافحة الإرهاب مع احترام حقوق الإنسان وتعزيز تنفيذ الصكوك الدولية."	1
"يحث المجتمع الدولي على تقديم الدعم والمساعدة لتمكين الدول من الوفاء بمسؤولياتها فيما يتعلق بحماية اللاجئين وغيرهم من الأشخاص المشمولين بالحماية بموجب القانون الإنساني الدولي."	1
"وفي 14 أيلول/سبتمبر، وعقب اتخاذ قرار مجلس الأمن 1546 (2004)، قدم الممثل الخاص للأمين العام، أشرف جيهانجير قاضي، فضلا عن الممثل الدائم للولايات المتحدة الأمريكية، السفير جون دانفورث، إحاطة إلى مجلس الأمن بشأن بعثة الأمم المتحدة لتقديم المساعدة إلى العراق وأنشطة القوة المتعددة الجنسيات في العراق، على التوالي."	0
"ولا يحصل أكثر من 60 في المائة من الأطفال الذين هم في سن الدراسة على التعليم المدرسي."	0
"في 10 أيار/مايو، قدم الممثل الخاص للأمين العام لتيمور - ليشتي، كماليش شارما، إحاطة إلى المجلس في جلسة علنية."	0
"واعتمدت المديرية التنفيذية نهجا متعدد الوسائط للوصول إلى جماهيرها المستهدفة، باستخدام أدوات وقنوات اتصال مثل موقع اللجنة على شبكة الإنترنت، وحساب تويتر، ورسالة إخبارية إلكترونية، فضلا عن الخدمات الإعلامية التي تقدمها إدارة شؤون الإعلام."	0
"وأنشئت آليات إقليمية وثنائية للتعاون في مجال إنفاذ القانون، مثل آليات الإنذار المبكر والتعاون الاستخباراتي."	1
"وقد أرست بالفعل سوابق هامة بطلبها إنشاء آليات لتقصي الحقائق للتحقيق في الانتهاكات المزعومة، وتقديم تعويضات للضحايا وتعزيز المسؤولية الجنائية الفردية."	1
"(فيينا، من 4 تشرين الثاني/نوفمبر 1986 إلى 19 كانون الثاني/يناير 1989)"	0
"وأدخل المستشفى في جنوب ميتروفيتشا."	0
"وقد تعاونت الحكومة في برامج لتدريب الشرطة في مجال قانون حقوق الإنسان، ولكن ليس هناك ما يدل على أنها تابعت ذلك بجعلها مسؤولة عن الحفاظ عليه."	1
"ووجود أكبر للأمم المتحدة أمر حيوي في الواقع، ولكن لكي تكون القيمة المضافة لمنظمتنا فعالة تماما، لا بد من توفير الأموال الكافية من حيث الأفراد والأمن على حد سواء."	0
"وتتناول الأفرقة التقنية، التي يضم كل منها ممثلا واحدا على الأقل لكل مجموعة، على التوالي، المساعدة التقنية؛ وتمويل الإرهاب؛ وأمن الحدود؛ والاتجار بالأسلحة وإنفاذ القانون؛ والمسائل القانونية العامة؛ والمسائل التي أثارها مجلس الأمن في القرار 1624 (2005)، فضلا عن جوانب حقوق الإنسان في مكافحة الإرهاب في سياق القرار 1373 (2001). وتتناول الوحدتان مراقبة الجودة والاتصالات العامة والتوعية، على التوالي."	1
"وينبغي أن تشمل، كحد أدنى، قيام القيادة العليا للبعثة بصياغة فهمها لحماية المدنيين والأدوار والمسؤوليات المفصلة داخل البعثة في الاضطلاع بهذه الأنشطة، مع التعامل مع التهديدات اليومية، والتهديدات المنخفضة المستوى المستمرة والأزمات المحتملة."	1
"عدم الانتشار (انظر S/2006/10/10/Add.12 و 30)"	0
"114 - ويعمل عدد من الدول والمنظمات الدولية والمؤسسات الأكاديمية وغيرها بنشاط على وضع برامج جديدة ومبتكرة لإعادة تأهيل الأشخاص المحتجزين أو المسجونين بسبب ضلوعهم في أعمال إرهابية."	1
"وقد كان التقدم حقيقيا، بل ومعجزا، ويعزى ذلك إلى ثبات شعب ذلك البلد."	0
"المقرر عقدها يوم الأربعاء 15 أيار/مايو 2013، الساعة 30/11"	0
"ومع ذلك، يساورنا القلق من أن اتخاذ القرارات الرئيسية قد تقوض حتى الآن بسبب الافتقار إلى توافق سياسي في الآراء."	0
"4 - يحث المديرية التنفيذية على مواصلة تعزيز دورها في تيسير تقديم المساعدة التقنية لتنفيذ القرار 1373 (2001) بهدف زيادة قدرات الدول الأعضاء على مكافحة الإرهاب عن طريق تلبية احتياجاتها في مجال مكافحة الإرهاب؛"	1
"2 - يؤكد من جديد ضرورة الاحترام التام للاتفاقات العسكرية التي تم التوصل إليها مع بعثة الأمم المتحدة للاستفتاء في الصحراء الغربية فيما يتعلق بوقف إطلاق النار، ويدعو الطرفين إلى التقيد التام بتلك الاتفاقات؛"	1
"وتضطلع اللجنة بدور حاسم في جهود الأمم المتحدة لمكافحة الإرهاب، من خلال الإبقاء على قائمتها الموحدة بالأفراد والكيانات المرتبطين بتنظيم القاعدة وحركة الطالبان وتحديثها وتحسينها، ومن خلال الرصد الفعال لتنفيذ الدول الأعضاء للجزاءات التي تستهدف الأفراد والكيانات المدرجين في القائمة."	1
"وفي 13 تشرين الأول/أكتوبر، وبعد أن وافق مجلس الوزراء اللبناني بالإجماع على موقف رئيس الوزراء، قرر إنشاء هذه اللجنة بهدف حل قضية الأسلحة الفلسطينية داخل المخيمات عن طريق الحوار."	1
"- في الساعة ٠٣/١٢ من يوم ١١/٧/١٩٩٨ قام تشكيل من طائرتين أمريكيتين بإلقاء )٧( مشاعل حرارية فوق منطقة الرميمة التابعة لمحافظة نيطرة."	0
"(ج) التشجيع على اعتماد ضوابط محلية أقوى على الأسلحة والمتفجرات."	0
"36 - ويجب أيضا التأكيد بوضوح على المسؤولية السياسية لمن خططوا للمسيرة، على الرغم من الحظر والمناخ المتوتر الناجم عن رسم \"منطقة حمراء\" وتعبئة الجيش واستخدامه والبيانات الصادرة عن أعلى سلطة في الدولة."	0
"18 - وفي 31 كانون الأول/ديسمبر 2002، توجه فريق تحقيق خاص تابع لبعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية إلى منطقة بيني للتحقيق في ادعاءات بوقوع انتهاكات خطيرة لحقوق الإنسان - الإعدام التعسفي والاغتصاب والتعذيب والاختفاء القسري - في بلدة مامبسا وفي القرى الواقعة على فأس مامباسا - منغينا ومامبسا - إيرينغيتي."	0
"استخدام أفرقة متعددة الوظائف على الصعيد القطري في العمل مع مجتمعات اللاجئين لتحديد الحماية من العنف القائم على نوع الجنس والشواغل البرنامجية؛ ووضع مبادرات للتوعية مملوكة للاجئين؛ ودعم المشاريع الرائدة لمعالجة العنف القائم على نوع الجنس، بما في ذلك المشاريع التي تستهدف الرجال والفتيان؛ وتوزيع وتنفيذ مبادئ توجيهية بشأن العنف الجنسي والجنساني ضد اللاجئين والعائدين والمشردين داخليا."	1
"ولدى جميع الدول سياسة لمكافحة الإرهاب، وتبدي الأغلبية العظمى وعيا بتنظيم القاعدة وحركة الطالبان، رغم أن العديد منها قد لا يكون محور تركيزها الرئيسي على القائمة الموحدة."	1
"النظر، حسب الاقتضاء، في جدوى وضع قوائم وشبكات خبراء داخل منظومة الأمم المتحدة وخارجها والعمل معها"	1
"53 - وتقوم المنظمة الدولية للشرطة الجنائية أيضا بإنشاء نظام الإنتربول لتعقب الأسلحة الإلكترونية لمساعدة وكالات إنفاذ القانون الوطنية على تتبع حركة الأسلحة النارية واستخدامها بصورة غير مشروعة."	1
"وينص البرنامج أيضا على استعراض قطاع الدفاع وإصلاحه من خلال التشريعات المناسبة."	0
"وإذ تكرر تأكيد التزام الدول الأعضاء بمنع ووقف تمويل الأعمال الإرهابية وتجريم قيام رعاياها أو في أراضيها عمدا، بأي وسيلة، بصورة مباشرة أو غير مباشرة، بتوفير الأموال أو جمعها، بنية استخدام تلك الأموال، أو مع العلم بأنها ستستخدم، للقيام بأعمال إرهابية،"	0
"والعمل الفعال للمحكمة شرط مسبق لعكس مسار مناخ الإفلات من العقاب الذي لا يزال قائما في دارفور."	1
"وسنت جميع الدول قوانين لمراقبة صنع الأسلحة الصغيرة والذخيرة وحيازتها وحيازتها وحيازتها وبيعها ونقلها ونقلها والإمداد بها، ولكن هذه القوانين لا تتضمن أحكاما واضحة بشأن السمسرة في الأسلحة أو عبور الأسلحة أو حظر الأسلحة الذي يفرضه مجلس الأمن."	1
"22 - واستنادا إلى الاتفاق الذي أبرمه رئيس الوزراء وممثلي الخاص السابق في 13 أيار/مايو 2009 (انظر S/2009/504، الفقرة 20)، والذي يكرر تأكيد المعايير المتفق عليها بين الطرفين لاستئناف الشرطة الوطنية الاضطلاع بالمسؤوليات الأساسية عن أعمال الشرطة، حتى 20 أيلول/سبتمبر، قامت أفرقة التقييم المشتركة لممثلي المدنيين والشرطة من الحكومة والبعثة بتقييم جميع المقاطعات الـ 13 والوحدات الست."	1
"وتجدر الإشارة في هذا الصدد إلى ورقة فرقة العمل المعنية بالإجراءات المالية بشأن أفضل الممارسات في مجال غسل الأموال بشأن كشف ومنع النقل غير المشروع عبر الحدود للنقدية والصكوك القابلة للتداول لحاملها، والمبادئ التوجيهية لمنظمة الجمارك العالمية بشأن الإنفاذ في مجال مكافحة غسل الأموال وتمويل الإرهاب."	1
"وللمساعدة على تحقيق السلامة المالية للشرطة المحلية واستدامتها، أحرزت بعثة الشرطة التابعة للاتحاد الأوروبي تقدما في تطوير القدرة المحلية فيما يتعلق بجداول المرتبات، وتخطيط الميزانية للوحدات التنظيمية، وتنقيح تكاليف صيانة المباني، وترشيد استخدام معدات الشرطة، ومراقبة المخزونات وكشوف المرتبات، وتنفيذ الميزانية العامة وإدارتها."	1
"يشرفني، بصفتي ممثلا للرئيس الحالي للاتحاد الأفريقي، أن أحيل طيه البيان المتعلق بكوت ديفوار الصادر عن الاجتماع الأربعين لمجلس السلام والأمن التابع للاتحاد الأفريقي على مستوى رؤساء الدول والحكومات، المعقود في أديس أبابا في 6 تشرين الأول/أكتوبر 2005."	1
"وتحقيقا لهذه الغاية، فإن أحد الأدوات التي تحت تصرف الدول الأعضاء هو سجل الأمم المتحدة للأسلحة التقليدية، الذي يتضمن بيانات تقدمها الدول عن عمليات نقل الأسلحة على الصعيد الدولي، فضلا عن معلومات عن المقتنيات العسكرية، والمشتريات من الإنتاج الوطني، والسياسات ذات الصلة."	1
"وقد عُممت القائمة على المكاتب الإقليمية للمعهد الوطني للهجرة."	0
"ومطار مقديشو كبير، وقدرة كبيرة على توسيع نطاق العمليات."	0
"وتقوم المصالح الأجنبية أساسا على صناعة صيد الأسماك التجارية."	0
"الفقرة الفرعية 3 (أ) و (ب) و (ج):"	0
"كما استفاد إنفاذ تلك الحظرات من الشهرة العامة للأشخاص، مما يجعلهم أكثر اعترافا وأقل احتمالا للسفر في إطار هوية مزورة."	1
"”ويشدد المجلس على فائدة مواصلة إقامة شراكات فعالة بين الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية ذات الصلة، من أجل التمكين من التصدي في وقت مبكر للمنازعات والأزمات الناشئة وتعزيز دور الأمم المتحدة في منع نشوب الصراعات."	1
"وترد الاستنتاجات التي توصل إليها الفريق فيما يتعلق بهذه القضايا في الفقرات 161-193 من التقرير الأول عن مطالبات الفئة \"هاء-4\"."	0
"27 - وعلاوة على ذلك، وضعت عدة دول تدابير مؤقتة تتيح لمسؤوليها تنفيذ الجزاءات بموجب قائمة مجلس الأمن حتى قبل إتمام عمليات المصادقة الوطنية."	1
"وعموما، فإن تعزيز التعاون الدولي وتبادل المعلومات ووضع استجابات وطنية شاملة ومتكاملة قد يكون من بين أنجع السبل لمكافحة التحريض ومنعه."	1
"20 - تدين بقوة متساوية جميع أعمال الاستغلال الجنسي والاعتداء الجنسي على النساء والأطفال والاتجار بهم من جانب الأفراد العسكريين وأفراد الشرطة والموظفين المدنيين المشاركين في عمليات الأمم المتحدة، وترحب بالجهود التي تبذلها وكالات الأمم المتحدة وعمليات حفظ السلام لتنفيذ سياسة عدم التسامح مطلقا في هذا الصدد، وتطلب إلى الأمين العام والبلدان المساهمة بأفراد مواصلة اتخاذ جميع الإجراءات المناسبة اللازمة لمكافحة هذه الانتهاكات التي يرتكبها هؤلاء الأفراد، بوسائل منها التنفيذ الكامل دون تأخير للتدابير المتخذة في قرارات الجمعية العامة ذات الصلة استنادا إلى التوصيات الواردة في تقرير اللجنة الخاصة المعنية بحفظ السلام([1]) A/59/19/Rev.1؛"	0
"وبصفة عامة، وجد الفريق مستوى عاليا من الالتزام بعمل اللجنة المنشأة عملا بالقرار 1267 ووعيا مشجعا عموما بالقائمة والتدابير."	1
"يقرر أن تكون ولاية [البعثة] على النحو التالي:...'5` مساعدة سلطات [البلد المتضرر] في وضع وتنفيذ برامج لنزع سلاح المقاتلين السابقين وتسريحهم وإعادة إدماجهم وتفكيك الميليشيات وجماعات الدفاع الذاتي، بما يتسق مع أهداف المصالحة ويراعي الاحتياجات الخاصة للأطفال المسرحين؛"	1
"التماس التمويل من خارج الميزانية لإنشاء وظيفة مستشار للشؤون الجنسانية في المقر."	1
"وفي أعقاب اتخاذ قرار مجلس الأمن 2100 (2013) الذي أنشئت بموجبه البعثة المتكاملة بدعم الحفاظ على الثقافة كجزء من ولايتها، واصلت اليونسكو العمل مع شركاء الأمم المتحدة لإدماج حماية التراث الثقافي في عملية حفظ السلام وجهود الإنعاش."	1
"(ب) تيسير إنشاء الآليات الإقليمية اللازمة للتعاون الدولي في الإجراءات الجنائية؛"	1
"وخلال الأشهر الثلاثة الماضية، حققت وحدة التحقيق الخاص المشتركة التابعة للبعثة في أربع حالات على الأقل من حالات الإعدام بإجراءات موجزة المزعومة."	1
