"en_es_GOOGLE"	"MatCoop"
"El Consejo ha abordado situaciones similares en sus resoluciones 1241 (1999) y 1482 (2003)."	0
"ACNUR, UNICEF y el CICR brindaron atención provisional y organizaron la reunificación de los 103 niños con sus familias."	0
"Visita del Presidente a la zona de la Misión Eritrea-Etiopía"	0
"Todos los restos han sido trasladados a la base militar de Hilversum donde se está llevando a cabo el proceso de identificación."	1
"4. Decide seguir ocupándose del asunto."	0
"El informe señala que un número considerable de niños fueron reclutados por el Partido Comunista de Nepal-Maoísta (CPN-M) antes de la firma del acuerdo de alto el fuego y trasladados a acantonamientos."	0
"14. Observa el vínculo cada vez mayor entre el terrorismo y las tecnologías de la información y las comunicaciones, en particular Internet, y el uso de esas tecnologías para cometer actos terroristas y para facilitar esos actos mediante su uso para incitar, reclutar, financiar o planificar actos terroristas, y encarga a la Dirección Ejecutiva que siga ocupándose de esta cuestión, en consulta con los Estados miembros, las organizaciones internacionales, regionales y subregionales, el sector privado y la sociedad civil, y que asesore al Comité sobre otros enfoques;"	1
"En el este de la República Democrática del Congo, las amenazas a la seguridad derivadas de los enfrentamientos armados y los violentos disturbios civiles, a menudo exacerbados por la tensión política, siguen siendo motivo de preocupación."	0
"Solicita al Secretario General que garantice (a) un seguimiento y presentación de informes continuos, como parte de los informes mencionados en el [párrafo pertinente] anterior, de la situación de los niños, incluida una estrecha cooperación con los actores de protección infantil y (b) un diálogo continuo con las partes. al conflicto hacia el desarrollo e implementación de planes de acción con plazos determinados para poner fin al reclutamiento y uso de niños soldados y otras violaciones del derecho internacional humanitario y de los derechos humanos contra los niños;"	0
"Cuatro Estados han introducido medidas legales adecuadas para tipificar como delito la provisión de refugio seguro; cuatro lo han hecho parcialmente; y dos no han proporcionado la información relevante."	1
"&quot;Por lo tanto, durante la última década, el Gobierno yemení ha seguido una política clara encaminada a restaurar la estabilidad en Somalia, poner fin a la guerra civil allí y apoyar al Gobierno central."	1
"De manera similar, 26 Estados han informado sobre medidas plenas para regular y controlar la importación y exportación de armas y explosivos, mientras que falta información respecto de los 4 restantes."	1
"De conformidad con las orientaciones políticas del Comité sobre derechos humanos y lucha contra el terrorismo, la Dirección Ejecutiva incorpora los derechos humanos en su estrategia de comunicaciones, destacando que los Estados deben garantizar que sus medidas contra el terrorismo cumplan con sus obligaciones en virtud del derecho internacional."	0
"1. De conformidad con el párrafo 4 de la resolución 1956 (2010) del Consejo de Seguridad, en el que se solicita que el Gobierno del Iraq presente un informe escrito al Consejo a más tardar el 1 de mayo de 2011 sobre los progresos realizados hacia la transición a un mecanismo posterior al Fondo de Desarrollo , quisiéramos informar al Consejo de Seguridad de que el Gobierno del Iraq ha completado los arreglos que garantizarán una transición plena y efectiva a dicho mecanismo. Esas medidas incluyen lo siguiente:"	1
"El Ministerio de Justicia ha establecido una célula especializada en redistribución de justicia y prisiones, con asistencia técnica proporcionada por la ONUCI, para facilitar el proceso de redistribución de los sistemas policial, judicial y penitenciario."	1
"Que se celebrará el miércoles 14 de septiembre de 2011, a las 10.20 horas"	0
"El programa exige que los excombatientes regresen abiertamente, entreguen las armas y acepten respetar la legitimidad del Gobierno, el estado de derecho y un mecanismo de vigilancia comunitario, junto con otras medidas que dependen de la persona involucrada."	1
"Por lo tanto, su actividad cubre sólo un aspecto de lo que sería un proceso integral de justicia posconflicto."	1
"AKA y Amanat celebraron un contrato de préstamo el 27 de octubre de 1983."	0
"Estas pruebas se describen en los párrafos 111 a 116 del primer informe &quot;E4&quot;."	0
"23. Solicita al Equipo de Apoyo Analítico y Vigilancia de las Sanciones que, en estrecha cooperación con otros órganos de las Naciones Unidas contra el terrorismo, informe al Comité establecido en virtud de las resoluciones 1267 (1999) y 1989 (2011) en un plazo de 180 días y presente un informe oral preliminar actualizar al Comité en un plazo de 60 días sobre la amenaza que representan los combatientes terroristas extranjeros reclutados por el EIIL, el FAN y todos los grupos, empresas y entidades asociados con Al-Qaida o que se unen a ellos, incluidos:"	1
"16. Los Estados examinadores tuvieron luego tres meses para proporcionar cualquier información adicional de identificación o de otro tipo que tuviera relación con la entrada en la Lista, como actualizaciones sobre el estado operativo de las entidades incluidas en la Lista, o el movimiento, encarcelamiento o muerte de personas incluidas en la Lista, o nuevos cargos relacionados con el terrorismo presentados contra ellos."	1
"Como resultado, se resolvieron todas las cuestiones menos una."	0
"Las implicaciones de la muerte de Khalil Ibrahim para el proceso de paz de Darfur sólo quedarán claras con el tiempo."	0
"Nombramiento de los dos Vicepresidentes:"	0
"Tras la adopción de la resolución 2100 (2013) del Consejo de Seguridad por la que se establece la MINUSMA con apoyo a la preservación cultural como parte de su mandato, la UNESCO ha seguido trabajando con socios de las Naciones Unidas para integrar la salvaguardia del patrimonio cultural en las operaciones de mantenimiento de la paz y los esfuerzos de recuperación."	1
"Los fondos restantes se utilizarán para apoyar medidas de mitigación adicionales, incluida la capacitación previa al despliegue y el establecimiento de sistemas de vigilancia y alerta, incluidos equipos caninos, en los campamentos de la MINUSMA."	1
"3. Thorayah El-Khidir Makki Tutu"	0
"Se espera que la sentencia se dicte en diciembre de 2010."	0
"Un total de 12 Estados han adoptado medidas para regular la producción, venta y transferencia de armas y explosivos, aunque sólo dos las han aplicado plenamente."	1
"Implementar su política sobre igualdad de género y plan de acción para transversalizar las cuestiones de género en cuatro áreas de trabajo: coordinación, gestión de la información, promoción y políticas."	1
"Prevenir y poner fin al reclutamiento de niños soldados en violación del derecho internacional."	1
"60. Para apoyar el restablecimiento y la extensión de un nivel mínimo de autoridad estatal sostenible a zonas libres de grupos armados se requiere un mayor compromiso del Gobierno para desplegar la administración del Estado, incluido el personal policial y judicial y penitenciario, con los recursos necesarios."	1
"El petróleo de reemplazo se envió al puerto de Ceyhan y luego se entregó a Kirikkale por oleoducto."	0
"Como lo demuestra el anexo de la presente carta, las fuerzas del régimen han sido particularmente brutales en la ciudad de Raqqa, donde han explotado la cobertura de los ataques aéreos dirigidos por los Estados Unidos contra el ISIS para masacrar a civiles inocentes en una escala sin precedentes."	0
"12. Reitera su agradecimiento a los socios de la UA que ya apoyan a la MISCA, a saber, los Estados Unidos, Francia y la Unión Europea (UE), y toma nota con satisfacción del apoyo técnico proporcionado por las Naciones Unidas de conformidad con el párrafo 37 de la resolución 2127 del Consejo de Seguridad ( 2013) de 5 de diciembre de 2013, así como las contribuciones ya hechas al Fondo Fiduciario establecido por el Secretario General de las Naciones Unidas de conformidad con el párrafo 43 de la resolución 2127 (2013), por Canadá y Luxemburgo, y las promesas hechas por Japón y los Estados Unidos. Reino."	1
"Asimismo, en el anexo 10 (Registro de sectores específicos) de las Reglas Generales de Comercio Exterior para 2005, publicadas en el Diario Oficial el 8 de agosto de 2005, se enumeran las fracciones arancelarias específicas antes mencionadas."	0
"(b) monitorear e informar sobre la situación de los derechos humanos, en cooperación con la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos, incluida la situación de los refugiados retornados y las personas desplazadas."	1
"2. La situación en Oriente Medio"	0
"396. Sin embargo, a través de sus propias investigaciones la Comisión pudo recopilar información más sustancial sobre las desapariciones forzadas."	1
"Dicha cooperación condujo al desarrollo e implementación de soluciones prácticas en materia de coordinación naval y operativa y cuestiones legales y judiciales, medidas de autoprotección para la industria naviera, diplomacia pública y desmantelamiento de empresas piratas ilícitas en tierra."	1
"De ello depende la credibilidad del Consejo; es la única manera en que el Consejo puede estar a la altura de su responsabilidad en virtud de la Carta."	0
"El texto de las disposiciones relacionadas es el siguiente:"	0
"El establecimiento de órganos reguladores y el desarrollo continuo del sector bancario se encuentran entre los logros que contribuyen al desarrollo económico potencial."	1
"Informaron a la UNMIK de que lo antes posible se presentaría al Parlamento de la República Federativa de Yugoslavia un proyecto de ley de amnistía que abarcaría a los presos políticos detenidos en Serbia propiamente dicha."	1
"En vísperas de la manifestación, el comandante general de la PNTL, Martins, emitió una orden escrita sobre el despliegue de la PNTL y el uso de la fuerza. Estas incluían el uso de la policía del distrito de Dili para patrullas a pie, la unidad de escolta para proteger a las personalidades estatales y la unidad de reserva de la policía para patrullas en &quot;zonas críticas&quot;."	1
"11. Decide seguir ocupándose del asunto."	0
"Posteriormente, en 2006, la Asamblea General adoptó por unanimidad la Estrategia Global de las Naciones Unidas contra el Terrorismo, que fue de gran importancia para reafirmar el compromiso colectivo de la comunidad internacional de combatir la amenaza común del terrorismo."	1
"35. Está previsto que en las próximas semanas se presente al Parlamento el proyecto de ley sobre el sistema electoral por bloques de distrito."	0
"Algunos Estados han elaborado estrategias nacionales de lucha contra el terrorismo, pero es necesario mejorar el nivel de aplicación y prestar más atención a los aspectos preventivos, en particular abordando la incitación al terrorismo y la amenaza de una radicalización que conduzca al extremismo violento."	1
"Estos casos también fueron objeto de investigaciones por parte del Grupo Conjunto de Investigación, que está compuesto por las dos partes, la UNOMIG y la fuerza de mantenimiento de la paz de la CEI, y tiene la tarea de determinar si los incidentes violentos constituyen violaciones del acuerdo de Moscú de 1994."	1
"3. La situación en Chipre (27 de diciembre de 1963; 30 de julio de 2013)."	0
"1. El presente informe del Comité del Consejo de Seguridad dimanante de las resoluciones 751 (1992) y 1907 (2009) relativas a Somalia y Eritrea abarca el período comprendido entre el 1 de enero y el 31 de diciembre de 2014."	0
"QUE SE ENCUENTRA EL CONSEJO DE SEGURIDAD Y EN LA ETAPA ALCANZADA EN SU CONSIDERACIÓN"	0
"Sin embargo, lo que no hace ni puede hacer es separar los diamantes comercializados por la UNITA y los diamantes contrabandeados desde otros grupos dentro de Angola."	0
"Cuanto mayores sean las bajas o más dramáticos sean los ataques, mayor será probablemente la cobertura mediática."	0
"Esta Declaración recuerda al mundo que las víctimas de delitos deben ser tratadas con compasión y respeto y afirma que tienen derecho a recibir justicia, a ser tratados de manera justa y a obtener reparación en forma de restitución, compensación y otro tipo de asistencia por los daños que han sufrido."	1
"La ONUCI también está contratando personal para su Dependencia de Conducta del Personal."	1
"Que se celebrará el lunes 17 de septiembre de 2012, a las 10.00 horas"	0
"Esas operaciones contribuyen a mejorar el perfil de la misión, así como a apoyar el plan de ejecución de la misión de la Oficina del Alto Representante y el fomento de la capacidad de las autoridades locales y los organismos encargados de hacer cumplir la ley."	1
"La investigación técnica concluyó, entre otras cosas, que los daños observados en la parte delantera del avión parecían indicar que el avión había sido penetrado por un gran número de objetos de alta energía procedentes del exterior."	1
"La labor de organizaciones como la UNESCO, el PNUD y la Alianza de Civilizaciones de las Naciones Unidas que se centran en la prevención de conflictos, la construcción de una cultura de paz, la erradicación de la pobreza y la promoción del desarrollo sostenible y la inclusión social a través de la educación, la cultura y la comunicación en África se ha vuelto fundamental."	1
"143. En segundo lugar, el Gobierno y los dirigentes rebeldes deben hacer hincapié en los esfuerzos para prevenir los excesos, proteger a las personas en situación de riesgo y llevar ante la justicia a los responsables de los excesos."	1
"i) Facilitar la investigación en aquellas áreas de las tres resoluciones que requieren un examen más detenido, incluido el análisis de tendencias y metodologías relacionadas con el terrorismo en entornos globales y regionales y el análisis de medidas antiterroristas;"	1
"Partido Nacional Progresista Karenni/Ejército Karenni"	0
"Parece que se ha confiado mucho en la experiencia personal militar y policial de determinadas personas."	1
"69. La reducción de la MINUSTAH se encuentra ahora en su tercer año."	0
"139. Uno de esos grupos es el Movimiento Nacional para la Reforma y el Desarrollo (NMRD). El 6 de junio, el NMRD publicó un manifiesto en el que afirmaba que no era parte en el acuerdo de alto el fuego concertado entre el Gobierno, el SLM/A y el JEM en abril, y que iba a luchar contra el Gobierno."	0
"Aumento (disminución) de los intereses devengados por pagar"	0
"Reitera la importancia de la implementación plena, secuenciada, oportuna y coordinada de [programas nacionales de justicia], por parte de todas las instituciones [nacionales] pertinentes y otros actores con miras a acelerar el establecimiento de un sistema de justicia justo y transparente, eliminar la impunidad y contribuir a la la afirmación del Estado de derecho en todo el país;"	0
"El Grupo de la categoría &quot;C&quot; identificó las pérdidas que podrían incluirse en este tipo de pérdida."	0
"Ordenar el establecimiento de mecanismos apropiados y adaptados localmente para la verdad y la reconciliación (por ejemplo, asistencia técnica, financiación y reintegración de civiles dentro de las comunidades)."	1
"El Consejo Supremo de la Magistratura ha nombrado en total 400 nuevos magistrados."	0
"Dará voz a los jóvenes al servir como foro que garantice la coherencia de las políticas y promueva el interés de los jóvenes en las políticas gubernamentales."	1
"q. Cualquier otra responsabilidad que determine el Comité."	0
"No hay ningún cajero que pueda verificar la identidad del cliente cara a cara y los procedimientos indirectos de debida diligencia que existen son vulnerables al abuso debido a los niveles de anonimato del cliente y la falta de supervisión directa."	0
"Sobre la base de un análisis exhaustivo de la información reunida en el curso de sus investigaciones, la Comisión estableció que el Gobierno del Sudán y los Janjaweed son responsables de graves violaciones del derecho internacional humanitario y de los derechos humanos que constituyen crímenes de derecho internacional."	0
"&quot;El Consejo de Seguridad recuerda su determinación de mejorar la supervisión estratégica de las operaciones de mantenimiento de la paz, teniendo en cuenta el importante papel que desempeñan las operaciones de mantenimiento de la paz para la protección de los civiles y reafirma su apoyo a los esfuerzos realizados por el Secretario General para examinar las operaciones de mantenimiento de la paz y proporcionar una mejor planificación y apoya y renueva su aliento para profundizar estos esfuerzos, en asociación con los países que aportan contingentes y policías y otras partes interesadas pertinentes."	1
"Ley de armas de destrucción masiva de 2005, artículo 13, 4). DGFT, Departamento de Comercio para los artículos mencionados en la Col. 6 anterior."	0
"14. El 14 de julio se iniciaron en Argel negociaciones oficiales de paz entre el Gobierno de Malí y los grupos armados, con la facilitación de un equipo de mediación internacional integrado por las Naciones Unidas, organizaciones regionales y países vecinos y dirigido por Argelia. Las negociaciones tenían como objetivo preservar el alto el fuego y encontrar una solución política al conflicto, salvaguardando al mismo tiempo la integridad territorial de Malí. El 24 de julio, el Gobierno de Malí y los grupos armados firmaron un acuerdo preliminar en el que se establecía una hoja de ruta para futuras negociaciones."	0
"Diarios como Fraternité Matin y Notre Voie, cercanos al partido político Frente Popular Marfileño, publican mensajes nacionalistas e incitaciones a la guerra total."	0
"Desde un punto de vista sustantivo, las jurisdicciones nacionales han opuesto a los demandantes uno o más de los siguientes argumentos: primero, el derecho a reparación tal como se establece en el derecho internacional humanitario no es autoejecutable, y sólo los Estados de origen de las víctimas tienen derecho directo a este derecho; en segundo lugar, existe un acuerdo de paz que excluye reclamaciones individuales."	0
"La composición del Equipo (un grupo de expertos con experiencia antiterrorista, diplomática, analítica, judicial, financiera y jurídica, respaldados por un equipo profesional de alta calidad de las Naciones Unidas) se presta para lograrlo."	1
"Saben quién es honesto o calificado y quién no."	0
":: Llevar a cabo un examen más detenido en esferas en las que el examen inicial de los informes reveló lagunas en la información o en la aplicación de todos los aspectos de la resolución, incluidas todas las medidas necesarias, para cada tipo de arma, o sus respectivos medios vectores, y para los materiales relacionados con ellos, incluida la modificación de las matrices cuando sea útil"	1
"6. Confirma además que los requisitos del párrafo 1 a) supra se aplicarán también al pago de rescates a personas, grupos, empresas o entidades incluidos en la Lista de Sanciones contra Al-Qaida;"	1
"Una vez que se haya determinado el estatus futuro, una presencia internacional -militar y civil- requerirá los recursos necesarios para gestionar la implementación del acuerdo de manera estable y ordenada."	1
"360. De la información reunida y verificada por la Comisión se desprende que la violación u otras formas de violencia sexual cometidas por los Janjaweed y los soldados del Gobierno en Darfur fueron generalizadas y sistemáticas y, por lo tanto, bien pueden constituir un crimen de lesa humanidad."	0
"Poner la propia firma en un documento que no se ha aceptado plenamente no tiene mucho sentido."	0
"6. Los días 2 y 21 de junio y 25 de septiembre de 2005, respectivamente, varias figuras libanesas destacadas fueron blanco de coches bomba en Beirut, que mataron a Samir Qassir y George Hawi y dejaron a May Chidiac gravemente herida. El 12 de julio de 2005 se llevó a cabo otro intento de asesinato contra el Ministro de Defensa del Líbano, Elias Murr, que dejó un saldo de una persona muerta y varios heridos, incluido el Ministro."	0
"A este respecto, el Reino de Marruecos ha cumplido plenamente y a tiempo todas sus obligaciones, en particular liberando a los detenidos, incluidos soldados argelinos, y proporcionando todas las aclaraciones sobre las presuntas desapariciones solicitadas por el Comité Internacional de la Cruz Roja."	1
"- ABDELGHANI MZOUDI (alias: Abdelghani Mazwati; Abdelghani Mazuti)"	0
"14. Solicita al Grupo de Expertos que siga investigando la financiación y el papel de los grupos armados, militares y políticos en los ataques contra el personal de la UNAMID en Darfur, y observa que las personas y entidades que planifican, patrocinan o participan en esos ataques constituyen una amenaza para estabilidad en Darfur y, por tanto, puede cumplir los criterios de designación previstos en el párrafo 3 c) de la resolución 1591 (2005);"	1
"Además, en principio, el establecimiento de una línea jerárquica entre la Oficina del Ombudsman y la Secretaría sobre cuestiones sustantivas representa una incursión directa y significativa en la independencia de la Oficina, tanto en términos de percepción como en la práctica."	0
"18. El Comité, con la contribución de la Dirección Ejecutiva y en estrecha cooperación, según corresponda, con la oficina de apoyo del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo y las entidades pertinentes, así como con otros proveedores de asistencia bilateral y regional, seguirá evaluar las necesidades de asistencia técnica con miras a explorar formas de facilitar la prestación de asistencia a los Estados miembros pertinentes."	1
"15. Las milicias progubernamentales han desempeñado un papel importante en los esfuerzos de seguridad del gobierno en Côte d&#39;Ivoire, especialmente en el oeste del país."	1
"278. La Comisión también observa que los Janjaweed, en varias ocasiones, han atacado y matado específicamente a niños, incluso en Kailek y Surra antes mencionados. La Comisión recibió muchos informes de asesinatos aleatorios y/o selectivos de niños, a veces en circunstancias horribles, como mediante quemaduras o mutilaciones."	0
"i) Adopte medidas inmediatas para garantizar la igualdad de género en la práctica, por ejemplo proporcionando a las mujeres igualdad de acceso a la vida pública y al empleo; erradicar las leyes, reglamentos y prácticas discriminatorias que afectan a las mujeres; tomar medidas para abordar todas las formas de violencia contra las mujeres, incluida la violencia doméstica y la violencia sexual y de género por parte de agentes estatales y/o dentro de las instituciones estatales; y responder de manera inmediata y efectiva a la trata de mujeres, y abordar las causas estructurales que hacen a las mujeres vulnerables a tales violaciones;"	1
"El decreto impulsó nuevos avances en relación con la integración de los grupos armados congoleños en las FARDC."	1
"Para que los Estados puedan patrullar adecuadamente vastas costas, deben cooperar mediante el intercambio de información y la vigilancia entre sus guardacostas, armadas y administraciones aduaneras."	0
"Posteriormente, en julio, el Centro inició un curso sobre investigaciones de violencia de género para la policía nacional, y hasta la fecha ha capacitado a un total de 40 agentes de policía nacional (30 mujeres)."	1
"Los siguientes términos tendrán el significado respectivamente indicado a continuación de cada término, a menos que el contexto indique lo contrario:"	0
"Destaca la importancia de garantizar el acceso de las organizaciones pertinentes, según corresponda, a todas las prisiones y lugares de detención en [el país afectado], y pide el pleno respeto del derecho internacional pertinente, incluido el derecho humanitario y el derecho de los derechos humanos..."	0
"propósito, que es el motivo de la apertura de la cuenta;"	0
"1. El Consejo de Seguridad, en el párrafo 4 de su resolución 1977 (2011), decidió que el Comité establecido en virtud de la resolución 1540 (2004) debería presentarle un programa de trabajo anual antes de finales de cada mes de mayo."	1
"60. Bajo la dirección general del cuartel general de la Misión, los jefes de las oficinas regionales de la MONUC son responsables de elaborar y aplicar planes de acción regionales para la prevención de la explotación y los abusos sexuales en sus respectivas zonas."	1
"Desde entonces, se han producido dos acontecimientos importantes: el traslado, el 31 de octubre de 2009, de los ocho presos condenados hasta la fecha por la Corte a Ruanda, donde cumplirán sus penas, y el traslado, el 16 de noviembre de 2009, de los centros de detención de la Corte a la Gobierno de Sierra Leona."	1
"2. En la región meridional se realizaron 197 incursiones a velocidades de 720 a 780 kilómetros por hora y a altitudes de 9.000 a 13.000 metros, de la siguiente manera:"	0
"a) un Grupo de Supervisión en Nueva York integrado por hasta cinco expertos, incluido un Presidente, para supervisar la aplicación de todas las medidas impuestas por las resoluciones 1267 (1999) y 1333 (2000), incluidas las relativas a los embargos de armas, la lucha contra terrorismo y legislación conexa y, en vista del vínculo con la compra de armas y la financiación del terrorismo, el blanqueo de capitales, las transacciones financieras y el tráfico de drogas; y"	1
"ii) Desarme, utilizando todos los medios necesarios, de todos los grupos armados y milicias en el este de la República Democrática del Congo;"	1
"El Equipo también ha mantenido conversaciones frecuentes con el grupo de expertos establecido para apoyar al Comité establecido en virtud de la resolución 1540 (2004) para garantizar que exista una sinergia adecuada entre la labor del Equipo sobre el embargo de armas y la labor de los 1540 expertos sobre la no proliferación. de armas de destrucción masiva a agentes no estatales."	0
"Por lo tanto, volveré al Consejo sobre este asunto a su debido tiempo."	0
"CORRECCIONES RECOMENDADAS RELATIVAS A LAS RECLAMACIONES DE CATEGORÍA &quot;C&quot;"	0
"2. Método de verificación y valoración 39 10"	0
"Reconociendo el importante papel que desempeñan los acuerdos regionales y subregionales en la prevención y respuesta a situaciones que pueden conducir a genocidio, crímenes de guerra y crímenes de lesa humanidad, tomando nota especialmente del artículo 4 h) del Acta Constitutiva de la Unión Africana,"	1
"Pide al Secretario General de las Naciones Unidas que continúe con sus buenos oficios y explore, cuando corresponda, nuevos mecanismos diplomáticos de alto nivel para facilitar un mayor diálogo entre las partes pertinentes, incluso sobre las causas subyacentes del conflicto."	1
"20. El Grupo de Supervisión ha determinado durante el período del mandato actual que las corrientes de armas del Yemen a Somalia procedían no sólo de grupos delictivos (al BAM para que las comprara la oposición), sino también del Gobierno del Yemen directamente al GFT."	1
"Sin embargo, sigue existiendo la posibilidad de un colapso total de la ley y el orden, además de un colapso de la frágil economía y la desintegración de las instituciones de autogobierno palestino."	0
":: Si el funcionario de migración autoriza el ingreso del extranjero, con ello concluye el trámite."	0
"Menos de la mitad de los 140 Estados que presentaron informes en virtud de la resolución 1455 (2003) dijeron qué medidas habían adoptado para restringir o regular el movimiento de productos preciosos, y los que lo hicieron en general se refirieron únicamente a los controles establecidos en el marco de la legislación aduanera y fiscal."	1
"S/RES/1828 (2008), págs.13"	0
"D. Control fronterizo 258. El control fronterizo eficaz es fundamental para la aplicación efectiva de medidas antiterroristas de conformidad con la resolución 1373 (2001), ya que es la primera línea de defensa contra el movimiento de terroristas a través de las fronteras y el tráfico transfronterizo ilegal. movimiento de mercancías y carga."	1
"El componente de policía de la ONUCI también proporciona apoyo técnico y asesoramiento al centro de mando integrado con respecto a la reforma del sector de la seguridad."	1
"Además, como la producción en Sidi El Kilani no había comenzado el 2 de agosto de 1990, no había ningún historial de producción en el que basarse para hacer proyecciones futuras de flujo de efectivo."	0
"&quot;El Consejo de Seguridad subraya la necesidad constante de adoptar medidas para prevenir y reprimir la financiación del terrorismo y de las organizaciones terroristas, reitera las obligaciones de los Estados Miembros a este respecto, incluida la aplicación efectiva de esas medidas, y reconoce la importante labor de las entidades de las Naciones Unidas y otras organizaciones multilaterales, en particular el Grupo de Acción Financiera Internacional."	1
"▪ La prohibición de tomar rehenes."	1
"El Programa Internacional de Asistencia a la Formación en Investigación Criminal y EC CARDS han acordado proporcionar formación a formadores de la policía local, para que puedan formar tanto a especialistas como a altos directivos."	1
"c) Kisangani I fue un intento claro del EPR y sus aliados de la RCD (Goma) de detener el proceso de verificación sancionado por la región para establecer si la RCD Kisangani existía independientemente de la RCD (Goma) con estructuras políticas y militares separadas y apoyo político. siguiendo en los territorios liberados;"	0
"51. Tres Estados han introducido marcos jurídicos eficaces para garantizar la asistencia jurídica mutua y la extradición, así como mecanismos adecuados, de manera rápida y eficaz para intercambiar información con sus homólogos internacionales."	1
"A pesar de estos avances, varias visitas del Comité y talleres realizados en la región han demostrado que es necesario fortalecer aún más la cooperación regional en cuestiones de lucha contra el terrorismo. 184. Los Estados de la subregión deberían:"	1
"El Comité, al mantener, actualizar y mejorar su lista consolidada de personas y entidades asociadas con Al-Qaida y los talibanes, y al supervisar eficazmente la aplicación por los Estados Miembros de las sanciones dirigidas a personas y entidades incluidas en la lista, desempeña un papel crucial en las Naciones Unidas. Esfuerzos de las naciones contra el terrorismo."	1
"El establecimiento de la Célula Conjunta de Análisis de la Misión ha permitido a la MINUSTAH aumentar considerablemente su capacidad para analizar e intercambiar información en toda la Misión. Sin embargo, la MINUSTAH siguió careciendo de acceso a inteligencia táctica fiable."	1
"De, relacionado con, o viviendo o sucediendo en mar abierto. fotogrametría:"	0
"15. Las fuerzas de las UPDF de La-Forestierre y el aeropuerto de Bangoka debían retirarse a Bafwasende según la orden de ejecución, mientras que las fuerzas del EPR en el aeropuerto de Bangoka y el cruce Lubutu-Bafwasende debían retirarse a Lubutu."	1
"Las pruebas incluyen listas de almacenamiento de fecha 7 de octubre de 1990 y 13 de marzo de 1992 que enumeran la calidad y descripción de los artículos almacenados."	0
"Del 3 al 8 de julio, la MINUSTAH organizó una sesión de capacitación sobre el tema &quot;Mujeres y liderazgo&quot; para posibles candidatas en las próximas elecciones. El 25 de agosto, la MINUSTAH, junto con una organización no gubernamental local, lanzó un programa de radio semanal con miras a sensibilizar tanto a las candidatas como a las votantes."	1
"Recursos de 2 o 3 tramos de vehículos"	0
"Esto fue posible en gran parte gracias al liderazgo del Primer Ministro Gusmão, así como a la cooperación de todos los partidos políticos representados en el parlamento, incluida la oposición, quienes demostraron su voluntad de avanzar en una cuestión nacional prioritaria."	1
"A este respecto, la Dirección organizó, en cooperación con el Centro Internacional de Lucha contra el Terrorismo y con el apoyo de los Países Bajos, su segundo taller sobre la aplicación de la resolución 1624 (2005) en julio de 2012 en Rabat."	1
"Acogiendo con beneplácito el establecimiento de la Oficina del Ombudsman de conformidad con la resolución 1904 (2009) y la mejora de su mandato en la resolución 1989 (2011), tomando nota de la importante contribución de la Oficina del Ombudsman al brindar mayor equidad y transparencia, recordando la firme decisión del Consejo de Seguridad compromiso de garantizar que la Oficina del Ombudsman pueda seguir desempeñando su función con eficacia, de conformidad con su mandato, y recordando también la Declaración Presidencial del Consejo de Seguridad (S/PRST/2011/5) de 28 de febrero de 2011,"	1
"57. Con el apoyo de los donantes, en lo que va del año se han reconstruido unas 20.000 casas para familias vulnerables cuyas viviendas sufrieron graves daños o fueron destruidas durante el conflicto."	1
"La mayoría de los Estados tienen poca capacidad para congelar fondos y activos vinculados al terrorismo, aunque algunos Estados han logrado avances en este ámbito."	1
"También se utilizan otros satélites con una resolución espacial más basta."	0
"[I]nvita [al Estado afectado], con la asistencia de la comunidad internacional, a continuar trabajando hacia el establecimiento de un sistema de justicia justo y transparente, incluyendo la reconstrucción y reforma del sistema correccional, a fin de fortalecer el Estado de la ley en todo el país y eliminar la impunidad."	1
"En esa Decisión, y aunque los miembros de las fuerzas de la Coalición Aliada estaban expresamente excluidos de la jurisdicción de la UNCC, se permitía compensación por reclamaciones de prisioneros de guerra presentadas por tropas de la Coalición Aliada por pérdidas o lesiones resultantes de malos tratos en violación del derecho internacional humanitario."	1
"La capacidad de control fronterizo y aplicación de la ley parece ser débil, aunque la celebración de la Copa Mundial de Críquet en el Caribe en 2007 parece haber aportado algunas mejoras en esas áreas."	0
"Después del bombardeo, los Janjaweed atacaron, destruyeron casas y saquearon propiedades."	0
"75. Sólo uno de los ocho Estados de esta subregión cuenta con legislación adecuada que abarca todos los delitos terroristas pertinentes. Cuatro Estados han introducido legislación que cubre sólo algunos de los delitos terroristas."	1
"De los cuatro Estados visitados, dos aún no han aprobado los proyectos de ley antiterrorista que se vienen preparando desde hace algunos años."	1
"Responder eficazmente a los problemas que enfrentan las mujeres refugiadas y desplazadas internas requiere un enfoque holístico que combine estrategias preventivas, respuestas y soluciones."	1
"El Comité eliminó cinco nombres en enero de 2010 y cinco más en julio de 2010; dos personas murieron y se consideró que el resto se había reconciliado con el Gobierno de Afganistán."	1
"La Asamblea Nacional de la República Srpska confirmó debidamente el veto del presidente."	0
"En 2009 y 2010 se produjeron varias incautaciones de grandes cantidades de armas militares en África Occidental (Malí, Nigeria y Senegal)."	0
