id,ar_en_DEEP_to_ar_difference_general_rarity,ar_en_DEEP_to_ar_difference_genre_rarity,ar_en_DEEPL_to_ar_difference_general_rarity,ar_en_DEEPL_to_ar_difference_genre_rarity,ar_en_GOOGLE_to_ar_difference_general_rarity,ar_en_GOOGLE_to_ar_difference_genre_rarity,ar_en_TRANSFORMERS_to_ar_difference_general_rarity,ar_en_TRANSFORMERS_to_ar_difference_genre_rarity
2009/s/2009/60/19:5,-0.4010695187165776,-0.30481283422459887,-0.30303030303030304,-0.2803030303030303,-0.4010695187165776,-0.30481283422459887,-0.27922077922077926,-0.2922077922077922
2013/s/2013/783/63:2,-0.4444444444444444,-0.1666666666666666,-0.4444444444444444,-0.1666666666666666,-0.29166666666666663,-0.1666666666666666,-0.4444444444444444,-0.1666666666666666
1999/s/ac_26/1999/4/366:1,-0.11428571428571427,-0.1714285714285714,-0.19907834101382488,-0.1963133640552995,-0.11428571428571427,-0.1714285714285714,-0.19047619047619047,-0.1952380952380952
2014/s/ac_49/2014/5/24:3,-0.32478632478632485,-0.1111111111111111,-0.35555555555555557,-0.1111111111111111,-0.32478632478632485,-0.1111111111111111,-0.35555555555555557,-0.1111111111111111
2004/s/ac_37/2004/_1455_/6/28:3,-0.04999999999999999,-0.024999999999999994,-0.1071428571428572,0.017857142857142794,-0.04999999999999999,-0.024999999999999994,-0.04999999999999999,-0.024999999999999994
2012/s/2012/393/3:1,-0.4772727272727273,-0.125,-0.5,-0.125,-0.4772727272727273,-0.125,-0.5,-0.125
2009/s/ac_44/2004/_02_/144/109:1,-0.35741935483870974,-0.20645161290322583,-0.36965517241379314,-0.19310344827586212,-0.35741935483870974,-0.20645161290322583,-0.36750000000000005,-0.21250000000000002
2005/s/ac_26/2005/9/269:2,-0.2728635682158921,-0.2788605697151424,-0.3307453416149069,-0.312111801242236,-0.2728635682158921,-0.2788605697151424,-0.36645962732919257,-0.312111801242236
2013/s/2013/432/2:1,-0.45894428152492667,-0.11070381231671558,-0.4545454545454546,-0.12878787878787878,-0.45894428152492667,-0.11070381231671558,-0.4545454545454546,-0.12878787878787878
2009/s/2009/325/26:10,0.1,0.0,0.1,0.0,0.2222222222222222,0.1111111111111111,0.1818181818181818,0.0
2012/s/2012/349/13:1,-0.30303030303030304,0.0909090909090909,-0.2222222222222222,0.1111111111111111,-0.30303030303030304,0.0909090909090909,-0.11111111111111105,0.1111111111111111
2001/s/2001/1266/93:2,-0.24999999999999994,-0.4444444444444444,-0.21212121212121215,-0.4444444444444444,-0.24999999999999994,-0.4444444444444444,-0.16666666666666663,-0.4444444444444444
2002/s/ac_26/2002/34/252:1,-0.19180470793374021,-0.1769834350479512,-0.2580645161290323,-0.2258064516129032,-0.19180470793374021,-0.1769834350479512,-0.2661290322580645,-0.2268145161290322
1999/s/1999/883/21:10,-0.2666666666666667,-0.31666666666666665,-0.2666666666666667,-0.31666666666666665,-0.2061403508771931,-0.3114035087719299,-0.22619047619047628,-0.3214285714285715
2009/s/2009/687/13:1,-0.3862686567164179,-0.2104477611940299,-0.3824242424242425,-0.2090909090909091,-0.3862686567164179,-0.2104477611940299,-0.3784615384615385,-0.2230769230769231
2006/s/2006/447/2:1,-0.2618825722273998,-0.1034482758620689,-0.2528735632183908,-0.07780725022104329,-0.2618825722273998,-0.1034482758620689,-0.2785145888594164,-0.1034482758620689
2003/s/2003/1070/397:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011/s/agenda/6620/2:1,-0.11111111111111105,0.0,-0.3939393939393939,-0.020202020202020207,-0.11111111111111105,0.0,-0.3939393939393939,-0.020202020202020207
1999/s/1999/113/41:1,-0.5714285714285715,-0.7142857142857143,0.0,-0.05714285714285705,-0.5714285714285715,-0.7142857142857143,-0.5714285714285715,-0.7142857142857143
2011/s/agenda/6547/2:1,-0.2222222222222222,0.0,-0.3939393939393939,0.0,-0.11111111111111105,0.0,-0.3939393939393939,0.0
1999/s/ac_26/1999/7/302:4,-0.33478260869565213,-0.2376811594202899,-0.33478260869565213,-0.20434782608695648,-0.33478260869565213,-0.2376811594202899,-0.2562111801242236,-0.2329192546583851
2000/s/2000/1137/41:4,-0.2321428571428571,-0.1428571428571428,-0.1218487394957983,-0.0840336134453781,-0.2321428571428571,-0.1428571428571428,-0.15714285714285708,-0.1428571428571428
2010/s/2010/270/236:2,-0.26065162907268175,-0.3157894736842105,-0.1868421052631578,-0.2157894736842105,-0.26065162907268175,-0.2681704260651629,-0.32017543859649117,-0.2741228070175439
2004/s/2004/159/2:1,-0.4195804195804196,-0.1048951048951049,-0.32727272727272727,-0.08181818181818179,-0.4195804195804196,-0.1048951048951049,-0.393939393939394,-0.015151515151515194
2014/s/inf/68/133:1,-0.33333333333333337,-0.0435897435897436,-0.3214285714285715,-0.0412087912087912,-0.33333333333333337,-0.0435897435897436,-0.3214285714285715,-0.0412087912087912
2014/s/2014/537/100:4,-0.4666666666666666,-0.1333333333333333,-0.41666666666666663,-0.1333333333333333,-0.4666666666666666,-0.1333333333333333,-0.40350877192982454,-0.1333333333333333
2003/s/2003/675/5:6,-0.3082706766917293,-0.2142857142857142,-0.2936507936507936,-0.2142857142857142,-0.3082706766917293,-0.2142857142857142,-0.2637362637362637,-0.2142857142857142
2014/s/2014/727/132:4,-0.3730407523510971,-0.1818181818181818,-0.2954545454545454,-0.13181818181818178,-0.3730407523510971,-0.1818181818181818,-0.2727272727272727,-0.1363636363636364
2004/s/2004/396/310:1,-0.3545454545454546,-0.4,-0.48333333333333334,-0.4,-0.3545454545454546,-0.4,-0.4384615384615385,-0.4
1999/s/ac_26/1999/24/690:5,-0.38095238095238093,-0.2857142857142857,-0.3333333333333333,-0.2433862433862434,-0.38095238095238093,-0.2857142857142857,-0.3466666666666666,-0.22857142857142848
2001/s/ac_26/2001/28/1278:1,-0.6527777777777778,-0.5138888888888888,-0.4305555555555556,-0.4027777777777778,-0.6527777777777778,-0.5138888888888888,-0.375,-0.375
2006/s/2006/913/286:2,-0.03846153846153849,-0.10256410256410262,-0.07142857142857151,-0.11904761904761912,-0.03846153846153849,-0.10256410256410262,-0.08333333333333331,-0.1666666666666667
2005/s/2005/336/24:1,-0.30303030303030304,-0.0984848484848485,-0.21969696969696967,-0.0984848484848485,-0.30303030303030304,-0.0984848484848485,-0.27272727272727276,-0.0909090909090909
2000/s/2000/40/add_25/13:1,-0.3531976744186047,-0.1097383720930233,-0.3579545454545455,-0.1107954545454546,-0.3531976744186047,-0.1097383720930233,-0.3233695652173913,-0.1127717391304348
2003/s/ac_26/2003/30/382:2,-0.2134308510638298,-0.2699468085106383,-0.2078804347826087,-0.24728260869565222,-0.1861413043478261,-0.24728260869565222,-0.2296195652173913,-0.2907608695652174
2006/s/2006/726/186:2,-0.2636363636363637,-0.2212121212121212,-0.2636363636363637,-0.2212121212121212,-0.2636363636363637,-0.2212121212121212,-0.2636363636363637,-0.2666666666666666
2004/s/agenda/4972/5:1,-0.2638888888888889,-0.0694444444444445,-0.2638888888888889,-0.0694444444444445,-0.2638888888888889,-0.0694444444444445,-0.2638888888888889,-0.0694444444444445
2002/s/ac_26/2002/34/84:2,-0.24508599508599516,-0.1210073710073711,-0.26781326781326786,-0.14373464373464379,-0.24508599508599516,-0.1210073710073711,-0.29609609609609616,-0.1447447447447448
2014/s/2014/403/71:1,-0.4882943143812709,-0.0869565217391304,-0.459954233409611,-0.03432494279176201,-0.4882943143812709,-0.0869565217391304,-0.4652173913043478,-0.0369565217391304
2003/s/2003/40/add_42/8:1,-0.2870370370370371,-0.17129629629629628,-0.29761904761904767,-0.1726190476190476,-0.33333333333333337,-0.1726190476190476,-0.29761904761904767,-0.1726190476190476
1998/s/1998/1174/80:3,-0.3714285714285714,-0.2571428571428571,-0.32900432900432897,-0.2571428571428571,-0.3714285714285714,-0.2571428571428571,-0.2987012987012987,-0.2571428571428571
1999/s/1999/325/50:14,-0.5454545454545454,-0.1958041958041958,-0.5454545454545454,-0.1893939393939394,-0.5454545454545454,-0.1958041958041958,-0.5454545454545454,-0.1958041958041958
2002/s/ac_26/2002/8/1009:1,-0.3137254901960785,-0.1862745098039216,-0.369281045751634,-0.2418300653594771,-0.3137254901960785,-0.1862745098039216,-0.369281045751634,-0.29738562091503273
2007/s/2007/185/96:1,-0.29166666666666663,0.0,-0.3333333333333333,0.0,-0.29166666666666663,0.0,-0.29166666666666663,0.0
2012/s/res/2070__2012_/35:1,-0.5666666666666667,-0.11666666666666671,-0.5363636363636364,-0.10909090909090911,-0.5666666666666667,-0.11666666666666671,-0.5666666666666667,-0.11666666666666671
2003/s/ac_26/2003/31/99:1,-0.246031746031746,-0.2658730158730159,-0.21320346320346317,-0.2911255411255411,-0.246031746031746,-0.2658730158730159,-0.21320346320346317,-0.2911255411255411
2002/s/2002/1388/42:1,-0.5050505050505051,-0.3333333333333333,-0.5050505050505051,-0.3333333333333333,-0.5050505050505051,-0.3333333333333333,-0.5050505050505051,-0.24242424242424243
2000/s/ac_26/2000/26/353:3,-0.2435897435897436,-0.3054298642533936,-0.2368421052631579,-0.3034055727554179,-0.2435897435897436,-0.3054298642533936,-0.22972972972972971,-0.30127186009538953
2013/s/2013/628/13:3,-0.1893939393939394,-0.1893939393939394,-0.09090909090909091,-0.18181818181818182,-0.1893939393939394,-0.1893939393939394,-0.09090909090909091,-0.18181818181818182
2014/s/2014/936/9:1,-0.1645833333333333,-0.0333333333333333,-0.18172043010752692,-0.0333333333333333,-0.1645833333333333,-0.0333333333333333,-0.1645833333333333,-0.0333333333333333
2009/s/2009/247/100:3,-0.4659832246039142,-0.1798695246971109,-0.460727969348659,-0.1791187739463602,-0.4659832246039142,-0.1798695246971109,-0.4659832246039142,-0.1798695246971109
2011/s/2011/111/719:2,-0.1675824175824176,-0.0384615384615384,-0.1318681318681319,-0.0384615384615384,-0.1675824175824176,-0.0384615384615384,-0.11538461538461539,-0.0384615384615384
1999/s/1999/1024/114:2,-0.4833333333333334,-0.3333333333333333,-0.4833333333333334,-0.3333333333333333,-0.4833333333333334,-0.3333333333333333,-0.4833333333333334,-0.3333333333333333
2003/s/ac_26/2003/22/62:1,-0.288978494623656,-0.1720430107526882,-0.41801075268817206,-0.3010752688172043,-0.288978494623656,-0.1720430107526882,-0.3154761904761906,-0.2976190476190476
1999/s/ac_26/1999/11/109:1,-0.19999999999999996,0.01428571428571418,-0.08461538461538454,0.030769230769230688,-0.19999999999999996,0.01428571428571418,-0.16153846153846152,-0.04615384615384621
2014/s/2014/248/12:1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
2002/s/ac_26/2002/35/168:1,-0.2142857142857143,-0.1,-0.3571428571428572,-0.1,-0.1923076923076923,-0.023076923076923106,-0.1428571428571429,-0.1
2003/s/ac_26/2003/31/109:2,-0.05882352941176472,-0.4117647058823529,-0.019607843137254888,-0.4117647058823529,-0.05882352941176472,-0.4117647058823529,-0.1029411764705882,-0.4117647058823529
2010/s/pv_6276/205:1,-0.27564102564102566,-0.16987179487179488,-0.35256410256410264,-0.2083333333333333,-0.27564102564102566,-0.16987179487179488,-0.31410256410256415,-0.16987179487179488
2004/s/2004/804/47:1,-0.30517241379310345,-0.1155172413793104,-0.4,-0.11875,-0.30517241379310345,-0.1155172413793104,-0.41470588235294126,-0.12058823529411769
2002/s/ac_26/2002/32/246:4,-0.26573426573426573,-0.27738927738927743,-0.23543123543123545,-0.27738927738927743,-0.26573426573426573,-0.27738927738927743,-0.23543123543123545,-0.27738927738927743
2009/s/ac_51/2009/2/14:1,-0.4920634920634921,0.0,-0.4920634920634921,0.0,-0.4920634920634921,0.0,-0.5892857142857143,0.0
2011/s/2011/74/6:2,-0.16339869281045752,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.16339869281045752,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222
2000/s/2000/274/4:2,-0.3666666666666667,-0.3666666666666667,-0.3275862068965517,-0.4,-0.3666666666666667,-0.3666666666666667,-0.36206896551724144,-0.4
1999/s/1999/573/87:6,-0.35584415584415585,-0.2974025974025974,-0.29523809523809524,-0.2714285714285714,-0.35584415584415585,-0.2974025974025974,-0.25357142857142856,-0.3178571428571428
2014/s/2014/562/52:5,-0.026254826254826225,-0.1714285714285714,-0.049816849816849806,-0.1201465201465202,-0.026254826254826225,-0.1714285714285714,-0.0909774436090226,-0.11879699248120301
2007/s/2007/323/249:1,-0.24137931034482757,-0.3793103448275863,-0.20561941251596427,-0.3346104725415071,-0.24137931034482757,-0.3793103448275863,-0.08777429467084641,-0.25548589341692796
2005/s/2005/745/25:3,-0.03333333333333341,-0.05,0.04999999999999999,-0.05,-0.03333333333333341,-0.05,0.04999999999999999,-0.05
2002/s/2002/347/6:1,-0.44675642594859244,-0.19747042023663808,-0.4565030146425495,-0.2140396210163652,-0.44675642594859244,-0.19747042023663808,-0.44675642594859244,-0.19747042023663808
2003/s/2003/676/88:1,-0.2666666666666667,-0.2,-0.2666666666666667,-0.2,-0.2666666666666667,-0.2,-0.21250000000000002,-0.2
2004/s/pv_5024/85:1,-0.2121212121212121,-0.0984848484848485,-0.2121212121212121,-0.0984848484848485,-0.2121212121212121,-0.0984848484848485,-0.2954545454545454,-0.1818181818181818
2012/s/pv_6734/117:1,-0.1746031746031746,-0.4285714285714285,-0.1607142857142857,-0.4285714285714285,-0.1746031746031746,-0.4285714285714285,-0.1746031746031746,-0.4285714285714285
2011/s/2011/10/add_13/86:1,-0.30000000000000004,-0.0833333333333333,-0.30000000000000004,-0.0833333333333333,-0.30000000000000004,-0.0833333333333333,-0.30000000000000004,-0.0833333333333333
2012/s/2012/926/19:4,-0.42,-0.16,-0.46,-0.16,-0.3846153846153847,-0.2,-0.4032258064516129,-0.167741935483871
2006/s/2006/39/1:1,-0.3890160183066362,-0.0526315789473684,-0.3890160183066362,-0.0526315789473684,-0.3890160183066362,-0.0526315789473684,-0.40350877192982454,-0.0526315789473684
2002/s/ac_26/2002/3/407:1,-0.3527861445783133,-0.3254894578313253,-0.3250932835820896,-0.2427705223880597,-0.3527861445783133,-0.3254894578313253,-0.305614406779661,-0.2523834745762712
2002/s/2002/1095/2:1,-0.4649122807017544,-0.1578947368421052,-0.4392712550607287,-0.1578947368421052,-0.4649122807017544,-0.1578947368421052,-0.4246823956442831,-0.1578947368421052
2011/s/2011/480/78:1,-0.22916666666666669,-0.1666666666666666,-0.32971014492753625,-0.1666666666666666,-0.22916666666666669,-0.1666666666666666,-0.32971014492753625,-0.1666666666666666
2002/s/ac_26/2002/18/207:2,-0.1484480431848854,-0.15317139001349528,-0.18250377073906487,-0.1794871794871795,-0.1484480431848854,-0.15317139001349528,-0.17715617715617718,-0.1794871794871795
2012/s/pv_6729/146:1,-0.4,-0.3875,-0.4,-0.3875,-0.4,-0.3875,-0.4,-0.3875
2000/s/ac_26/2000/20/843:2,-0.29473684210526324,-0.3333333333333333,-0.29473684210526324,-0.3333333333333333,-0.29473684210526324,-0.3333333333333333,-0.24210526315789482,-0.3333333333333333
2004/s/ac_44/2004/_02_/23/349:1,-0.42292490118577075,-0.3438735177865612,-0.3408134642356241,-0.338008415147265,-0.42292490118577075,-0.3438735177865612,-0.47943595769682723,-0.3807285546415981
2003/s/2003/451/54:1,-0.8,0.0,-0.8,0.0,-0.8,0.0,-0.5777777777777778,0.2222222222222222
2007/s/2007/395/113:4,-0.5,-0.625,-0.375,-0.625,-0.5,-0.625,-0.5,-0.625
2005/s/2005/15/add_42/9:1,-0.32518796992481214,-0.1616541353383458,-0.31949806949806947,-0.1602316602316602,-0.32518796992481214,-0.1616541353383458,-0.31949806949806947,-0.1602316602316602
2008/s/2008/647/242:2,-0.188888888888889,-0.19629629629629627,-0.188888888888889,-0.19629629629629627,-0.188888888888889,-0.19629629629629627,-0.188888888888889,-0.16296296296296298
2010/s/2010/685/25:2,-0.2476190476190477,-0.2857142857142857,-0.2764119601328904,-0.2857142857142857,-0.2476190476190477,-0.2857142857142857,-0.2764119601328904,-0.2857142857142857
2006/s/2006/574/2:1,-0.2836134453781512,-0.0714285714285714,-0.2836134453781512,-0.0714285714285714,-0.2836134453781512,-0.0714285714285714,-0.2836134453781512,-0.0714285714285714
2012/s/2012/50/74:2,-0.2518796992481203,-0.5,-0.2394957983193277,-0.5,-0.2518796992481203,-0.5,-0.246031746031746,-0.5
2007/s/2007/340/52:3,-0.4357142857142857,-0.5214285714285714,-0.3739495798319328,-0.5126050420168067,-0.4357142857142857,-0.5214285714285714,-0.3571428571428572,-0.5238095238095238
2003/s/ac_26/2003/13/123:1,-0.2368815592203898,-0.2698650674662669,-0.21900161030595822,-0.2673107890499195,-0.2368815592203898,-0.2698650674662669,-0.1032608695652174,-0.2626811594202899
2012/s/inf/66/4477:1,-0.3333333333333333,0.0,-0.2222222222222222,0.0,-0.3333333333333333,0.0,-0.1111111111111111,0.0
2011/s/2011/211/83:1,-0.6571428571428573,0.0,-0.8,0.0,-0.6571428571428573,0.0,-0.6571428571428573,0.0
2002/s/ac_26/2002/32/1718:2,-0.1102564102564102,-0.24871794871794878,-0.1035087719298245,-0.1947368421052632,-0.1102564102564102,-0.24871794871794878,-0.15045045045045038,-0.27297297297297296
2007/s/2007/253/123:1,-0.2508928571428572,-0.2241071428571429,-0.311698717948718,-0.2043269230769231,-0.2408088235294118,-0.193014705882353,-0.2516447368421053,-0.2286184210526316
1999/s/ac_26/1999/10/1000:7,-0.1987179487179488,-0.2564102564102564,-0.27564102564102566,-0.2564102564102564,-0.27564102564102566,-0.2564102564102564,-0.1287878787878789,-0.24242424242424243
2000/s/ac_26/2000/26/604:3,-0.3076923076923077,-0.2777777777777778,-0.3076923076923077,-0.2777777777777778,-0.3076923076923077,-0.2777777777777778,-0.26,-0.19777777777777777
2004/s/ac_26/2004/2/102:3,-0.3333333333333333,-0.5,-0.3333333333333333,-0.5,-0.3333333333333333,-0.5,-0.3333333333333333,-0.5
2002/s/2002/30/add_49/43:1,-0.3715277777777778,-0.1743055555555556,-0.3892045454545455,-0.17329545454545459,-0.38541666666666674,-0.1770833333333334,-0.3892045454545455,-0.17329545454545459
2004/s/ac_26/2004/16/749:2,-0.32258064516129026,-0.25806451612903225,-0.32258064516129026,-0.25806451612903225,-0.32258064516129026,-0.25806451612903225,-0.37438905180840665,-0.23558162267839688
2007/s/2007/139/169:1,-0.30000000000000004,-0.2,-0.30000000000000004,-0.2,-0.30000000000000004,-0.2,-0.30000000000000004,-0.2
2000/s/2000/538/85:6,-0.11111111111111105,-0.2777777777777778,-0.14035087719298245,-0.3333333333333333,-0.11111111111111105,-0.2777777777777778,-0.28571428571428575,-0.2857142857142857
2009/s/2009/537/1202:1,-0.09999999999999998,-0.45,-0.09999999999999998,-0.45,0.25,-0.125,0.0,-0.5833333333333334
2014/s/2014/773/45:3,-0.4181818181818182,-0.2636363636363637,-0.42608695652173917,-0.26956521739130446,-0.4181818181818182,-0.2636363636363637,-0.475,-0.3166666666666667
2007/s/2007/573/17:1,-0.16858237547892724,-0.1111111111111111,-0.1777777777777778,-0.0777777777777778,-0.16858237547892724,-0.1111111111111111,-0.16858237547892724,-0.04214559386973181
2005/s/2005/550/52:8,-0.26436781609195403,-0.1083743842364532,-0.22807017543859653,-0.037593984962406,-0.26436781609195403,-0.1083743842364532,-0.29487179487179493,-0.0659340659340659
2003/s/2003/40/81:1,-0.3382352941176471,-0.0759803921568628,-0.3382352941176471,-0.0759803921568628,-0.3382352941176471,-0.0759803921568628,-0.3708439897698211,-0.0741687979539642
2002/s/ac_26/2002/17/130:1,-0.30369843527738266,-0.3911806543385491,-0.27830940988835734,-0.40510366826156297,-0.27597840755735503,-0.398110661268556,-0.30861244019138767,-0.3899521531100479
2002/s/ac_26/2002/6/535:1,-0.21346469622331693,-0.34646962233169126,-0.23809523809523814,-0.3809523809523809,-0.21346469622331693,-0.34646962233169126,-0.19047619047619052,-0.3809523809523809
2007/s/2007/196/121:2,-0.22267206477732793,-0.2510121457489879,-0.18131868131868134,-0.1758241758241758,-0.22267206477732793,-0.2510121457489879,-0.28846153846153844,-0.31153846153846154
2012/s/2012/177/777:1,-0.2,-0.2,-0.25,-0.275,-0.2,-0.2,-0.2,-0.2
2006/s/2006/674/199:1,-0.31504702194357376,-0.1018808777429467,-0.28056426332288403,-0.1018808777429467,-0.31504702194357376,-0.1018808777429467,-0.2575757575757576,-0.09932659932659929
2002/s/2002/615/62:1,-0.293154761904762,-0.23363095238095238,-0.3470394736842106,-0.2023026315789474,-0.293154761904762,-0.23363095238095238,-0.2944078947368422,-0.2286184210526316
2004/s/2004/789/508:2,-0.3888888888888889,-0.25,-0.3888888888888889,-0.25,-0.3888888888888889,-0.25,-0.3888888888888889,-0.25
2002/s/ac_26/2002/23/309:2,-0.2871853546910755,-0.16704805491990837,-0.3179824561403509,-0.168859649122807,-0.2871853546910755,-0.16704805491990837,-0.299043062200957,-0.18779904306220088
2012/s/2012/779/9:1,-0.3873015873015873,-0.074074074074074,-0.35873015873015873,-0.074074074074074,-0.3873015873015873,-0.074074074074074,-0.3654970760233918,-0.074074074074074
2014/s/2014/777/7:1,-0.2814938684503902,-0.1321070234113712,-0.2850327966607037,-0.1305903398926655,-0.2814938684503902,-0.1321070234113712,-0.2783882783882784,-0.1062271062271062
1999/s/ac_26/1999/10/996:3,-0.49773755656108604,-0.4027149321266968,-0.49773755656108604,-0.4027149321266968,-0.49773755656108604,-0.4027149321266968,-0.4278846153846154,-0.3990384615384615
2000/s/ac_26/2000/21/45:1,-0.23809523809523808,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.23809523809523808,-0.2857142857142857,-0.3214285714285714,-0.2857142857142857
2004/s/2004/444/10:1,-0.5238095238095238,-0.373015873015873,-0.5897435897435898,-0.4444444444444444,-0.5238095238095238,-0.373015873015873,-0.5757575757575757,-0.4444444444444444
2007/s/agenda/5750/1:1,-0.2714285714285714,-0.1857142857142857,-0.2714285714285714,-0.1857142857142857,-0.2714285714285714,-0.1857142857142857,-0.2714285714285714,-0.1857142857142857
2001/s/ac_26/2001/12/725:3,-0.0444444444444444,-0.1222222222222222,-0.0444444444444444,-0.1222222222222222,-0.0444444444444444,-0.1222222222222222,-0.0444444444444444,-0.1222222222222222
2006/s/agenda/5472/2:1,-0.2222222222222222,0.1111111111111111,-0.5050505050505051,0.0,-0.2222222222222222,0.1111111111111111,-0.5050505050505051,0.0
2001/s/ac_26/2001/12/330:2,-0.512987012987013,-0.4090909090909091,-0.5,-0.3571428571428572,-0.512987012987013,-0.4090909090909091,-0.5,-0.3571428571428572
2002/s/ac_26/2002/23/997:2,-0.30316742081447967,-0.2307692307692307,-0.3076923076923077,-0.2307692307692307,-0.30316742081447967,-0.2307692307692307,-0.30316742081447967,-0.2307692307692307
2010/s/2010/240/15:1,-0.3752834467120181,-0.2191987906273621,-0.33933573429371744,-0.24969987995198084,-0.33102732618471115,-0.18090626080940853,-0.34660961158657005,-0.2867017774851877
2005/s/ac_26/2005/10/844:1,-0.2666666666666666,-0.1716666666666667,-0.2575757575757575,-0.2007575757575758,-0.30303030303030304,-0.1553030303030304,-0.30303030303030304,-0.2007575757575758
2009/s/2009/39/60:1,-0.3333333333333333,-0.1428571428571429,-0.3212121212121212,-0.1393939393939394,-0.2606060606060606,-0.07878787878787881,-0.3333333333333333,-0.1428571428571429
2009/s/2009/124/93:1,-0.2470238095238096,-0.125,-0.25568181818181823,-0.125,-0.2470238095238096,-0.125,-0.2470238095238096,-0.125
2001/s/ac_26/2001/28/1220:1,-0.1428571428571428,-0.1428571428571429,-0.19047619047619047,-0.1190476190476191,-0.1428571428571428,-0.1428571428571429,-0.19047619047619047,-0.1190476190476191
2005/s/2005/61/128:1,-0.25490196078431376,-0.1176470588235294,-0.25490196078431376,-0.1176470588235294,-0.25490196078431376,-0.1176470588235294,-0.25490196078431376,-0.1176470588235294
2003/s/ac_26/2003/15/732:2,-0.25163398692810457,-0.1797385620915033,-0.17226890756302526,-0.092436974789916,-0.25163398692810457,-0.1797385620915033,-0.17226890756302526,-0.092436974789916
2004/s/ac_44/2004/_02_/54/40:3,-0.5142857142857142,-0.0714285714285714,-0.5324675324675325,-0.0714285714285714,-0.5142857142857142,-0.0714285714285714,-0.5403726708074534,-0.0714285714285714
2014/s/2014/54/64:1,-0.2777777777777778,-0.1666666666666666,-0.2692307692307693,-0.1666666666666666,-0.2777777777777778,-0.1666666666666666,-0.3076923076923077,-0.1666666666666666
1998/s/ac_26/1998/15/127:1,-0.4511278195488722,-0.5902255639097745,-0.4642857142857143,-0.3928571428571429,-0.4511278195488722,-0.5902255639097745,-0.4920634920634921,-0.5873015873015874
1998/s/ac_26/1998/1/62:1,0.0357142857142857,-0.1964285714285714,0.1428571428571428,-0.1428571428571429,0.0357142857142857,-0.1964285714285714,0.0357142857142857,-0.3214285714285714
2013/s/prst/2013/9/1:1,-0.2,0.0,-0.2,0.0,-0.2,0.0,-0.2,0.0
2001/s/ac_26/2001/18/699:3,-0.5340909090909091,-0.25,-0.5340909090909091,-0.25,-0.5340909090909091,-0.25,-0.5340909090909091,-0.25
2003/s/2003/763/135:4,-0.48376623376623384,-0.1915584415584415,-0.48376623376623384,-0.1558441558441558,-0.48376623376623384,-0.1915584415584415,-0.48376623376623384,-0.2272727272727272
2006/s/2006/903/235:1,-0.6666666666666667,-0.2857142857142857,-0.6153846153846154,-0.2087912087912088,-0.6666666666666667,-0.2857142857142857,-0.6923076923076923,-0.2857142857142857
2002/s/ac_26/2002/29/80:1,-0.1875,-0.25,-0.22499999999999998,-0.2458333333333334,-0.1875,-0.25,-0.22499999999999998,-0.2458333333333334
2001/s/2001/221/66:2,-0.2638888888888889,-0.08796296296296299,-0.2211538461538462,-0.0480769230769231,-0.2638888888888889,-0.08796296296296299,-0.3060344827586207,-0.0905172413793104
2003/s/2003/18/4:1,-0.48290598290598297,-0.3076923076923077,-0.48582995951417,-0.3076923076923077,-0.48290598290598297,-0.3076923076923077,-0.48582995951417,-0.3076923076923077
2008/s/2008/836/28:1,-0.5692307692307693,-0.2,-0.49230769230769234,-0.2,-0.5692307692307693,-0.2,-0.5142857142857143,-0.2
2010/s/2010/263/669:1,-0.12121212121212122,-0.16969696969696973,-0.38095238095238093,-0.39047619047619053,-0.12121212121212122,-0.16969696969696973,-0.20512820512820512,-0.3025641025641026
2006/s/2006/483/110:1,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.0
2012/s/2012/605/124:2,-0.22710622710622708,-0.1904761904761904,-0.22710622710622708,-0.1904761904761904,-0.13095238095238088,-0.1488095238095238,-0.13095238095238088,-0.1547619047619047
2001/s/ac_26/2001/21/185:1,-0.2565789473684211,-0.0921052631578948,-0.3333333333333333,-0.16666666666666669,-0.2565789473684211,-0.0921052631578948,-0.2916666666666667,-0.125
2010/s/2010/595/37:2,-0.12280701754385973,-0.1333333333333333,-0.09803921568627452,-0.07450980392156861,-0.12280701754385973,-0.1333333333333333,-0.17543859649122812,-0.1333333333333333
2010/s/2010/204/732:1,-0.5833333333333334,-0.25,-0.5277777777777778,-0.25,-0.5833333333333334,-0.25,-0.5833333333333334,-0.25
2004/s/2004/822/12:7,-0.1571428571428572,-0.2,-0.1571428571428572,-0.2,-0.1571428571428572,-0.2,-0.1571428571428572,-0.2
2003/s/2003/40/add_31/7:1,-0.30090090090090094,-0.1717717717717718,-0.27867867867867874,-0.1717717717717718,-0.30090090090090094,-0.1717717717717718,-0.26969522714203564,-0.1736630247268545
2007/s/2007/68/105:1,-0.3666947014297729,-0.1379310344827586,-0.3362068965517241,-0.1379310344827586,-0.3666947014297729,-0.1379310344827586,-0.3639846743295019,-0.1379310344827586
